opt_type,entry_date,exp_date,S0,S_exit,K_short,K_long,width,width_pct,contracts,gross_credit,net_credit,cost_short,cost_long,total_cost,max_loss,payoff,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,hit_full_max_loss,expired_worthless_short,group,width_name
put,1996-01-26,1996-03-01,36.77417755126953,38.34375381469727,35.23992519792302,34.87218342241032,0.36774177551269815,0.01,61.156961656597716,3.064125599672085,2.812191877176086,0.16426843124390106,0.0876652912520981,0.25193372249599916,33.96198567409373,0.0,2.812191877176086,171.98511080345344,1.0,0.08280410645485994,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-01-26,1996-03-01,36.77417755126953,38.34375381469727,38.76132938423219,39.12907115974489,0.36774177551269815,0.01,60.56937852174025,2.7329532061820316,2.4827268819028414,0.1592750772168708,0.09095124706231944,0.2502263242791902,34.291450669366974,0.0,2.4827268819028414,150.3772242760731,1.0,0.07240075393254493,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-03-04,1996-04-10,38.56532287597656,37.39191818237305,36.245138776488645,35.85948554772888,0.3856532287597645,0.01,58.80586317098492,3.542730226276314,3.1358777491161947,0.24771036640851424,0.15914211075160473,0.40685247716011896,35.42944512686025,0.0,3.1358777491161947,184.40799783546314,1.0,0.0885104956594079,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-03-04,1996-04-10,38.56532287597656,37.39191818237305,41.526923556863736,41.9125767856235,0.3856532287597645,0.01,57.9090642917454,2.9865918454632823,2.5872056703933612,0.23702548560325248,0.16236068946666876,0.39938617506992125,35.97811720558309,0.0,2.5872056703933612,149.8226595027774,1.0,0.07191053538487774,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-04-11,1996-05-17,37.34555816650391,39.87730407714844,34.72534426295634,34.3518886812913,0.37345558166504134,0.01,61.020829971315564,3.563382188282471,3.09260361830553,0.27993156234200206,0.19084700763493945,0.4707785699769415,34.2529545481986,0.0,3.09260361830553,188.71323956129703,1.0,0.09028720760288905,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-04-11,1996-05-17,37.34555816650391,39.87730407714844,40.67620187621523,41.04965745788027,0.37345558166504134,0.01,59.90523256448483,2.913759828709628,2.454720988785189,0.2659414178210903,0.19309742210334851,0.45903883992443884,34.89083717771895,0.0,2.454720988785189,147.0506317140989,1.0,0.07035431612838332,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-05-20,1996-06-26,40.14625549316406,39.62244415283203,37.859714672693215,37.458252117761575,0.4014625549316406,0.01,56.81586413469323,3.6373404437959334,3.240031767422312,0.24412109373426055,0.15318758263936083,0.3973086763736214,36.90622372574175,0.0,3.240031767422312,184.08520468995604,1.0,0.0877909317273883,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-05-20,1996-06-26,40.14625549316406,39.62244415283203,43.069910533796424,43.471373088728065,0.4014625549316406,0.01,56.00499343401258,3.0965287523697427,2.7056834235156395,0.2341292738316736,0.15671605502242947,0.39084532885410306,37.440572069648425,0.0,2.7056834235156395,151.53178236851008,1.0,0.07226608125758391,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-06-27,1996-08-02,39.90213394165039,39.71566009521485,37.89236674643651,37.49334540702,0.39902133941650675,0.01,57.251635864975015,3.5009113523608804,3.1595797615628514,0.21442718730352583,0.126904403494503,0.3413315907980288,36.74255418008782,0.0,3.1595797615628514,180.89110999534094,1.0,0.08599238218651514,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-06-27,1996-08-02,39.90213394165039,39.71566009521485,42.47741882280748,42.876440162223986,0.39902133941650675,0.01,56.55097230172049,3.041570155799178,2.704341453766162,0.2066339779639978,0.13059472406901848,0.33722870203301625,37.19779248788451,0.0,2.704341453766162,152.93313864632475,1.0,0.07270166514980635,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-08-05,1996-09-11,39.48262405395508,40.01400375366211,37.00733212922175,36.6125058886822,0.39482624053955107,0.01,58.20554095657198,3.664597044059459,3.2275221691564853,0.2643449005022308,0.17272997440074267,0.4370748749029735,36.25510188479863,0.0,3.2275221691564853,187.85967380508185,1.0,0.0890225651388874,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-08-05,1996-09-11,39.48262405395508,40.01400375366211,42.639607047769644,43.034433288309195,0.39482624053955107,0.01,57.27285716687399,3.0654372595102064,2.6371108033802546,0.2524811938088539,0.17584526232109765,0.42832645612995157,36.845513250574854,0.0,2.6371108033802546,151.03487037521765,1.0,0.07157210120662687,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-09-24,1996-10-31,41.14764022827149,42.48768615722656,38.70539812860437,38.293921726321656,0.411476402282716,0.01,55.99438464741629,3.7671043779078595,3.339818571611476,0.2607317078720403,0.166554098424343,0.4272858062963833,37.807821656660124,0.0,3.339818571611476,187.01108575139745,1.0,0.08833670984647016,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-09-24,1996-10-31,41.14764022827149,42.48768615722656,44.26615832424072,44.677634726523436,0.411476402282716,0.01,55.15429827486189,3.1836166007706,2.7639462145479867,0.24963040062093989,0.1700399856016735,0.4196703862226134,38.38369401372361,0.0,2.7639462145479867,152.44351393285507,1.0,0.0720083432709674,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-11-01,1996-12-06,42.337738037109375,44.56803512573242,39.66750686005628,39.244129479685185,0.4233773803710932,0.01,54.63190242821663,3.932678705050918,3.462745475607258,0.28412509853496665,0.18580813090869341,0.46993322944366006,38.87499256150206,0.0,3.462745475607258,189.1763729571243,1.0,0.08907385564457748,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-11-01,1996-12-06,42.337738037109375,44.56803512573242,45.71947815590602,46.14285553627711,0.4233773803710932,0.01,53.7538648576702,3.288229957379052,2.827745478600696,0.2713451138564166,0.18913936492193917,0.46048447877835574,39.50999255850862,0.0,2.827745478600696,152.00224830858977,1.0,0.0715703875269835,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1996-12-09,1997-01-15,45.22399139404297,46.27492904663086,42.324292141917354,41.87205222797692,0.4522399139404314,0.01,51.31979350244037,4.221070777569791,3.7070984462641343,0.3097495503724512,0.20422278093320534,0.5139723313056566,41.516892947779006,0.0,3.7070984462641343,190.2475267554929,1.0,0.08929132656740513,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1996-12-09,1997-01-15,45.22399139404297,46.27492904663086,48.921223784438105,49.373463698378536,0.4522399139404314,0.01,50.475045938588956,3.515473221373533,3.0122740330484232,0.29554300942972456,0.20765617889538512,0.5031991883251097,42.21171736099472,0.0,3.0122740330484232,152.0446701977378,1.0,0.07136108695335582,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-01-16,1997-02-21,46.46327209472656,48.44083786010742,43.20996838272375,42.74533566177649,0.4646327209472645,0.01,50.15630570173948,4.431129179368076,3.84681167212647,0.34754786836290463,0.2367696388787019,0.5843175072416065,42.61646042259998,0.0,3.84681167212647,192.94186220419482,1.0,0.09026586520748361,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-01-16,1997-02-21,46.46327209472656,48.44083786010742,50.598536002196596,51.06316872314386,0.4646327209472645,0.01,49.24153463596621,3.624918986911574,3.0551161003196685,0.33021293063234813,0.23958995595955712,0.5698028865919053,43.40815599440678,0.0,3.0551161003196685,150.43860527078897,1.0,0.07038115373325984,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-02-24,1997-04-02,49.01528549194336,45.07200622558594,45.50108048969005,45.01092763477061,0.4901528549194367,0.01,47.70851290096934,4.703370423328801,4.068342151189548,0.3763062663612371,0.2587220057780157,0.6350282721392528,44.946943340754125,42.90742641041092,-38.83908425922137,-1852.954952442898,-9.54666122363016,-0.8641095783704905,False,38.83908425922137,False,False,FILTERED (IV rank top-tercile),1pct
call,1997-02-24,1997-04-02,49.01528549194336,45.07200622558594,53.4978672652452,53.988020120164634,0.4901528549194367,0.01,46.812178680258704,3.826201929261952,3.20772244562456,0.35706726593447147,0.2614122177029207,0.6184794836373921,45.80756304631911,0.0,3.20772244562456,150.16047628125332,1.0,0.07002604444119884,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-04-03,1997-05-09,45.31780242919922,49.987571716308594,41.8908648634442,41.43768683915221,0.4531780242919936,0.01,50.80554253315097,4.405076598947089,3.7810756964557863,0.36706390873249006,0.256936993758812,0.624000902491302,41.536726732743574,0.0,3.7810756964557863,192.09960211734787,1.0,0.0910296981460301,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-04-03,1997-05-09,45.31780242919922,49.987571716308594,49.68174061192091,50.1349186362129,0.4531780242919936,0.01,49.79126905471628,3.541065643384078,2.934951444034864,0.34732042021690945,0.2587937791323047,0.6061141993492142,42.3828509851645,30.583110438768557,-27.64815899473369,-1376.6369233743592,-9.420312234100887,-0.6523430668789016,False,27.64815899473369,False,False,FILTERED (IV rank top-tercile),1pct
put,1997-05-12,1997-06-18,50.81944274902344,54.03346252441406,47.10095519927173,46.5927607717815,0.5081944274902312,0.01,44.78395236086964,4.901098317373442,4.226744242441069,0.3984407664333556,0.27591330849901785,0.6743540749323734,46.59269850658205,0.0,4.226744242441069,189.29031279506088,1.0,0.09071688006746305,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-05-12,1997-06-18,50.81944274902344,54.03346252441406,55.56451787602001,56.072712303510244,0.5081944274902312,0.01,43.92223102266437,3.968732456512658,3.3126303285333556,0.37766021969606045,0.2784419082832418,0.6561021279793022,47.506812420489766,0.0,3.3126303285333556,145.49811458252663,1.0,0.06972958529005858,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-06-19,1997-07-25,54.59120178222656,57.10980224609375,50.67362795010408,50.12771593228181,0.5459120178222676,0.01,41.81600751912514,5.2380936980894965,4.5314021259998105,0.4188219572709623,0.28786961481872403,0.7066915720896862,50.05979965622696,0.0,4.5314021259998105,189.48514537298772,1.0,0.09051978148370692,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-06-19,1997-07-25,54.59120178222656,57.10980224609375,59.57293216742372,60.11884418524599,0.5459120178222676,0.01,41.03091868988805,4.261854571770218,3.5735539773636344,0.39742347935042,0.2908771150561637,0.6883005944065836,51.01764780486313,0.0,3.5735539773636344,146.6262026791333,1.0,0.0700454476269091,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-07-28,1997-09-03,57.07183074951172,56.36962890625,52.57162243631785,52.00090412882273,0.5707183074951203,0.01,40.15954882651106,5.606925317651079,4.779829291432663,0.48363457957984746,0.34346144663856826,0.8270960262184157,52.292001458079376,0.0,4.779829291432663,191.95578781167782,1.0,0.0914065087997154,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-07-28,1997-09-03,57.07183074951172,56.36962890625,62.82815704503923,63.39887535253435,0.5707183074951203,0.01,39.316435680234854,4.459938454041534,3.6584643174310703,0.45648629898075166,0.3449878376297122,0.8014741366104638,53.41336643208096,0.0,3.6584643174310703,143.83777702471298,1.0,0.06849342330974546,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-09-04,1997-10-10,56.7302360534668,59.05279922485352,51.634441140114355,51.067138779579686,0.5673023605346685,0.01,40.56769422146318,5.756815876367938,4.798789183759383,0.5509735447588787,0.40705314784967583,0.9580266926085546,51.93144686970748,0.0,4.798789183759383,194.67581224001552,1.0,0.09240622923137927,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-09-04,1997-10-10,56.7302360534668,59.05279922485352,63.28198659458788,63.849288955122546,0.5673023605346685,0.01,39.579542211185405,4.423305216150553,3.502256663319253,0.5158155916175328,0.40523296121376673,0.9210485528312995,53.22797939014761,0.0,3.502256663319253,138.61771544024973,1.0,0.06579728750641835,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-10-20,1997-11-26,58.29078674316406,58.233642578125,53.92737233100275,53.34446446357111,0.5829078674316435,0.01,39.55324021470609,5.653394138403733,4.858882904947704,0.4679230434580628,0.32658818999796724,0.79451123345603,53.43190383821664,0.0,4.858882904947704,192.18456271452547,1.0,0.09093598685271694,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-10-20,1997-11-26,58.29078674316406,58.233642578125,63.862044089646574,64.44495195707822,0.5829078674316435,0.01,38.77162327605044,4.553811557242415,3.781721889345663,0.44296747841390816,0.32912218948284444,0.7720896678967526,54.50906485381868,0.0,3.781721889345663,146.62349642850376,1.0,0.06937785301375853,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1997-11-28,1998-01-02,58.29078674316406,59.70850372314453,52.69450924359067,52.11160137615903,0.5829078674316435,0.01,39.74859312003668,6.015367718188269,4.951009850377483,0.6073710303827473,0.4569868374280389,1.0643578678107861,53.33977689278686,0.0,4.951009850377483,196.79567607594825,1.0,0.09282022045815884,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1997-11-28,1998-01-02,58.29078674316406,59.70850372314453,65.51124553733244,66.09415340476409,0.5829078674316435,0.01,38.705384817717835,4.5320341381422935,3.513367559506425,0.5659837160447129,0.45268286259115553,1.0186665786358684,54.777419183657926,0.0,3.513367559506425,135.98624339678233,1.0,0.06413897572879061,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-01-05,1998-02-11,59.84235763549805,62.51987457275391,54.5919982321577,53.99357465580272,0.5984235763549819,0.01,38.81896862231753,6.037936948625777,5.053763226742392,0.5675610727995162,0.4166126490838695,0.9841737218833857,54.7885944087558,0.0,5.053763226742392,196.1818761235351,1.0,0.09224115495714828,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-01-05,1998-02-11,59.84235763549805,62.51987457275391,66.59828438507205,67.19670796142702,0.5984235763549748,0.01,37.89730063129511,4.668857730659681,3.7212964573813263,0.5321413582724255,0.41541991500592956,0.947561273278355,56.12106117811615,0.0,3.7212964573813263,141.0270905835536,1.0,0.0663083765570778,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-03-30,1998-05-06,67.24518585205078,67.64801788330078,61.27484944184122,60.60239758332071,0.6724518585205104,0.01,34.65763885756707,6.805198757918962,5.683551047183971,0.6458888398414853,0.47575887089350566,1.121647710734991,61.56163480486707,0.0,5.683551047183971,196.97845962184923,1.0,0.09232293887579848,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-03-30,1998-05-06,67.24518585205078,67.64801788330078,74.93410556889394,75.60655742741444,0.6724518585205033,0.01,33.82351562595201,5.244465892096617,4.1653768179040815,0.6051003607474764,0.4739887134450588,1.0790890741925352,63.07980903414625,0.0,4.1653768179040815,140.88768788835696,1.0,0.0660334405205521,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-06-12,1998-07-17,67.78224182128906,73.00061798095703,62.34612077921193,61.66829836099904,0.6778224182128909,0.01,34.467616153906775,6.683965549280213,5.685164380784996,0.5829501536136122,0.4158510148816047,0.9988011684952169,62.0970774405041,0.0,5.685164380784996,195.95406364876033,1.0,0.09155284942728609,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-06-12,1998-07-17,67.78224182128906,73.00061798095703,74.70187490106031,75.37969731927319,0.6778224182128838,0.01,33.73189387431808,5.297860703511503,4.330772494560945,0.5497673632691741,0.41732084568138483,0.9670882089505589,63.45146932672744,0.0,4.330772494560945,146.08515818034556,1.0,0.06825330509307384,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-07-29,1998-09-04,69.28707885742188,60.18608474731445,63.10402911939142,62.4111583308172,0.6928707885742185,0.01,33.85171967674535,7.02086321556985,5.858129473490839,0.6691276612341313,0.49360608084488,1.1627337420790114,63.42894938393101,69.28707885742185,-63.428949383931005,-2147.179013935302,-10.827508963562376,-0.9999999999999999,False,63.428949383931005,True,False,FILTERED (IV rank top-tercile),1pct
call,1998-07-29,1998-09-04,69.28707885742188,60.18608474731445,77.25295487837224,77.94582566694646,0.6928707885742256,0.01,33.03223397893482,5.402784188560261,4.284541780923526,0.6266560061753718,0.49158640146136356,1.1182424076367354,65.00253707649904,0.0,4.284541780923526,141.527986599988,1.0,0.06591345466841102,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-09-08,1998-10-15,63.41853332519531,65.47688293457031,54.97922615027786,54.345040817025904,0.6341853332519563,0.01,36.338643369594266,7.161894246255507,5.434365563125398,0.9532880196432503,0.7742406634868582,1.7275286831301084,57.98416776207023,0.0,5.434365563125398,197.47747213841816,1.0,0.09372154111833671,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-09-08,1998-10-15,63.41853332519531,65.47688293457031,74.9065273865712,75.54071271982315,0.6341853332519491,0.01,34.96275343766969,4.758210960065057,3.1525134550781484,0.8623263894942668,0.7433711154926415,1.6056975049869082,60.26601987011677,0.0,3.1525134550781484,110.22055063883349,1.0,0.052309966078269904,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-10-16,1998-11-20,65.4962387084961,72.061279296875,57.62396328032294,56.969000893237975,0.6549623870849643,0.01,35.28668347637792,7.179296166861349,5.609059023310092,0.8748597738613972,0.6953773696898591,1.5702371435512563,59.88717968518634,0.0,5.609059023310092,197.92509035586468,1.0,0.09366043037584462,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-10-16,1998-11-20,65.4962387084961,72.061279296875,75.96731058867515,76.62227297576011,0.6549623870849643,0.01,34.09467268371249,4.990300514722801,3.5152960126114188,0.7998810074897278,0.6751234946216544,1.4750045021113822,61.98094269588501,0.0,3.5152960126114188,119.85286693634598,1.0,0.05671575583900894,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1998-12-04,1999-01-08,73.14258575439453,79.19751739501953,66.64333747827601,65.91191162073207,0.7314258575439396,0.01,31.654516202060893,7.400421109377486,6.182929841156945,0.7012508979774901,0.5162403702430512,1.2174912682205412,66.95965591323701,0.0,6.182929841156945,195.7176528331083,1.0,0.09233813640214157,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1998-12-04,1999-01-08,73.14258575439453,79.19751739501953,81.47036149118394,82.20178734872788,0.7314258575439396,0.01,30.89398472763414,5.705987383585587,4.534553100902699,0.657041983636264,0.5143922990466232,1.1714342826828872,68.60803265349126,0.0,4.534553100902699,140.09041424593403,1.0,0.06609361798500644,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1999-01-13,1999-02-19,76.48528289794922,77.0277328491211,68.2650385353062,67.50018570632672,0.7648528289794854,0.01,30.39450325759882,8.132872267120206,6.52882872230815,0.9036826757450322,0.7003608690670238,1.604043544812056,69.95645417564037,0.0,6.52882872230815,198.44050586849983,1.0,0.09332703893076333,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1999-01-13,1999-02-19,76.48528289794922,77.0277328491211,87.2792310785513,88.04408390753079,0.7648528289794854,0.01,29.486472981295268,5.8961103732592335,4.374533142276638,0.8344899951570395,0.6870872358255564,1.521577230982596,72.1107497556719,0.0,4.374533142276638,128.9895533055208,1.0,0.060664091790732726,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1999-02-22,1999-03-31,79.08130645751953,79.77801513671875,71.72743472382615,70.93662165925096,0.7908130645751896,0.01,29.4682128338902,8.097521264985375,6.703646925273726,0.7981561856681418,0.5957181540435064,1.3938743397116482,72.37765953224525,0.0,6.703646925273726,197.54449435721978,1.0,0.09262038823301766,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1999-02-22,1999-03-31,79.08130645751953,79.77801513671875,88.58719022746526,89.37800329204045,0.7908130645751896,0.01,28.720540598692295,6.156279129856568,4.819463502788618,0.7453613026571826,0.5914543244107673,1.3368156270679499,74.26184295473035,0.0,4.819463502788618,138.4175971957563,1.0,0.0648982480239083,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1999-05-26,1999-07-02,81.05976104736328,86.89488220214844,73.04731947176779,72.23672186129416,0.8105976104736357,0.01,28.848510210365486,8.431447904648426,6.894422811722406,0.8739056452711169,0.6631194476549029,1.5370250929260199,74.16533823564116,0.0,6.894422811722406,198.89382687855056,1.0,0.0929601748706001,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1999-05-26,1999-07-02,81.05976104736328,86.89488220214844,91.47762108501469,92.28821869548833,0.8105976104736357,0.01,28.064105989339794,6.289114198851742,4.821468683487101,0.8124366851679665,0.6552088301966741,1.4676455153646406,76.23829236387647,0.0,4.821468683487101,135.3102081576646,1.0,0.06324208654195446,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,1999-09-24,1999-10-29,79.85356903076172,85.63552856445312,72.09094452920569,71.29240883889807,0.7985356903076166,0.01,29.37383686935067,8.267126207140052,6.787064045630925,0.8433701583438147,0.6366920031653123,1.480062161509127,73.06650498513075,0.0,6.787064045630925,199.36211209819797,1.0,0.09288885580351917,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,1999-09-24,1999-10-29,79.85356903076172,85.63552856445312,89.8818744149416,90.68041010524922,0.7985356903076166,0.01,28.59192017368106,6.204123892016522,4.788879950437103,0.785173519439919,0.6300704221395004,1.4152439415794194,75.06468908032456,0.0,4.788879950437103,136.92327326423936,1.0,0.0637967066687329,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-01-05,2000-02-11,87.72551727294922,86.90309143066406,79.40404766522396,78.52679249249447,0.877255172729491,0.01,26.81808637180239,9.028403209441294,7.4450201522524075,0.904546568712461,0.6788364884764253,1.5833830571888863,80.2804971206967,0.0,7.4450201522524075,199.66119348291446,1.0,0.09273759405175688,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-01-05,2000-02-11,87.72551727294922,86.90309143066406,98.50132558073236,99.37858075346185,0.877255172729491,0.01,26.122113968689014,6.822556234401755,5.306104038066578,0.8435080510976134,0.672944145237564,1.5164521963351774,82.41941323488253,0.0,5.306104038066578,138.60665441209613,1.0,0.06437929887883338,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-02-22,2000-03-30,84.57294464111328,93.40603637695312,76.71132737595485,75.86559792954372,0.8457294464111271,0.01,27.90212947037751,8.65901447039441,7.169007962914903,0.8532409346196868,0.6367655728598209,1.4900065074795077,77.40393667819781,0.0,7.169007962914903,200.03058835541896,1.0,0.09261813120332135,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-02-22,2000-03-30,84.57294464111328,93.40603637695312,94.73483087602042,95.58056032243155,0.8457294464111271,0.01,27.194492019708118,6.583902319966217,5.154852876545219,0.796823500710081,0.6322259427109178,1.4290494434209988,79.41809176456749,0.0,5.154852876545219,140.1836054139784,1.0,0.06490779068107834,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-03-31,2000-05-05,94.46614837646484,90.1668701171875,86.45842798516466,85.51376650140001,0.9446614837646479,0.01,25.044482384035,9.445151379141059,7.95851314705952,0.8613835082800336,0.6252547238015049,1.4866382320815386,86.50763522940527,0.0,7.95851314705952,199.3168423146431,1.0,0.09199781182267597,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-03-31,2000-05-05,94.46614837646484,90.1668701171875,104.69209129366558,105.63675277743023,0.9446614837646479,0.01,24.47449891709495,7.378536240006639,5.943847922988232,0.8095758615092874,0.6251124555091192,1.4346883170184066,88.52230045347656,0.0,5.943847922988232,145.47269955455258,1.0,0.06714520400553822,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-05-08,2000-06-14,89.48954772949219,92.8759994506836,80.45114464536655,79.55624916807163,0.8948954772949236,0.01,26.547311481511226,9.36065457981039,7.619308668243907,0.9876811380308714,0.7536647735356117,1.741345911566483,81.87023906124845,0.0,7.619308668243907,202.27216048964948,1.0,0.09306567020701843,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-05-08,2000-06-14,89.48954772949219,92.8759994506836,101.26878203395373,102.16367751124865,0.8948954772949236,0.01,25.807706012480047,6.933077542989441,5.273045248654884,0.9166796164546465,0.7433526778799104,1.660032294334557,84.21650248083748,0.0,5.273045248654884,136.08520156779,1.0,0.0626129688757225,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-10-10,2000-11-16,86.9172592163086,86.71997833251953,79.13971251078691,78.27053991862383,0.869172592163082,0.01,27.400764905179834,8.813409776908543,7.350068584569519,0.8418382183808693,0.6215029739581546,1.4633411923390238,79.56719063173867,0.0,7.350068584569519,201.3975013227373,1.0,0.09237562023005046,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-10-10,2000-11-16,86.9172592163086,86.71997833251953,96.93945284955909,97.80862544172217,0.869172592163082,0.01,26.73537150957456,6.776884005514816,5.369790018615639,0.7882580435185249,0.6188359433806523,1.4070939868991772,81.54746919769255,0.0,5.369790018615639,143.56333107609439,1.0,0.06584864093817373,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-11-17,2000-12-22,86.25640106201172,82.90974426269531,78.73853411238457,77.87597010176445,0.8625640106201189,0.01,27.69369015414695,8.684787000358885,7.28169277502794,0.8101069501699587,0.592987275160986,1.4030942253309449,78.97470828698395,0.0,7.28169277502794,201.65694350931423,1.0,0.0922028448470769,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-11-17,2000-12-22,86.25640106201172,82.90974426269531,95.8753016433681,96.73786565398822,0.8625640106201189,0.01,27.042916781894956,6.732911448562273,5.381208531813975,0.7600128514811788,0.5916900652671198,1.3517029167482986,80.87519253019792,0.0,5.381208531813975,145.52357451186847,1.0,0.06653719593687137,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2000-12-26,2001-02-01,83.8001708984375,87.33741760253906,75.18514710430475,74.34714539532037,0.838001708984379,0.01,28.620617961312256,8.806331641274223,7.140585328339943,0.9429523019830688,0.722794010951211,1.6657463129342798,76.65958557009796,0.0,7.140585328339943,204.36796470256897,1.0,0.093146672725103,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2000-12-26,2001-02-01,83.8001708984375,87.33741760253906,95.05036232055961,95.888364029544,0.838001708984379,0.01,27.8071848883149,6.483873339952861,4.898091436367724,0.8739393685419816,0.7118425350431556,1.5857819035851373,78.90207946207018,0.0,4.898091436367724,136.2021341709492,1.0,0.06207810326117369,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2001-02-22,2001-03-30,79.66301727294922,74.0871353149414,72.10132668882522,71.30469651609573,0.7966301727294933,0.01,30.189442561671203,8.198458530594532,6.761501812508292,0.8209590906755548,0.615997627410686,1.4369567180862408,72.90151546044103,0.0,6.761501812508292,204.12597059935482,1.0,0.09274843972451195,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
call,2001-02-22,2001-03-30,79.66301727294922,74.0871353149414,89.43195492366975,90.22858509639924,0.7966301727294933,0.01,29.406341079907182,6.196377872972114,4.820108130622397,0.7655895945870128,0.6106801477627044,1.3762697423497172,74.84290914232695,0.0,4.820108130622397,141.741743731116,1.0,0.0644030033821389,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
put,2001-04-02,2001-05-09,72.50624084472656,79.77590942382812,64.4458685131831,63.720806104735836,0.7250624084472648,0.01,33.2946852489642,7.78025254382122,6.196154071731291,0.8893023928427335,0.6947960792471952,1.5840984720899287,66.31008677299519,0.0,6.196154071731291,206.2989995723813,1.0,0.09344210471241123,True,0.0,False,True,FILTERED (IV rank top-tercile),1pct
