opt_type,entry_date,exp_date,S0,K,S_exit,prem_mid,prem_recv,margin,payoff,realized_pnl,ret_on_prem,ret_on_margin,expired_worthless,win,leg,group
put,2004-09-23,2004-10-29,74.2933578491211,70.38453251719478,75.79996490478516,0.16669552840930368,0.16252814019907108,1111.2374378096981,0.0,16.25281401990711,1.0,0.014625869743861564,True,True,put,"UNFILTERED (control, no IV condition)"
put,2004-11-01,2004-12-08,76.00757598876953,71.54668097741524,79.77884674072266,0.1904944045440855,0.18573204443048336,1092.6352230830094,0.0,18.573204443048336,1.0,0.016998540821923785,True,True,put,"UNFILTERED (control, no IV condition)"
put,2004-12-09,2005-01-14,80.0608901977539,76.41697975959788,79.7845687866211,0.15593543006275112,0.15203704431118234,1252.0304645705937,0.0,15.203704431118235,1.0,0.012143238412599342,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-01-18,2005-02-24,80.61458587646484,77.02640163723228,81.13409423828125,0.15406414170749905,0.15021253816481156,1268.494547422522,0.0,15.021253816481156,1.0,0.01184179612518093,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-02-25,2005-04-01,81.93704223632812,78.67311132870874,79.54925537109375,0.14008828132281081,0.13658607428974054,1326.0063613935981,0.0,13.658607428974054,1.0,0.010300559504570712,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-04-04,2005-05-11,79.68474578857422,75.64687197196976,79.4205551147461,0.17269472250880824,0.16837735444608803,1206.7452695556472,0.0,16.837735444608803,1.0,0.013953015494984178,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-05-12,2005-06-17,78.54669189453125,74.03469301517514,82.54331970214844,0.1922938159899985,0.18748647059024853,1138.4825970140387,0.0,18.748647059024854,1.0,0.016468101583808105,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-06-20,2005-07-27,82.5705337524414,79.20825080437116,84.19607543945312,0.14495335449385038,0.1413295206315041,1329.3153323049542,0.0,14.13295206315041,1.0,0.010631752842754553,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-07-28,2005-09-02,84.72660064697266,81.61990543076723,83.16224670410156,0.1343663399436803,0.1310071814450883,1396.9632094634196,0.0,13.10071814450883,1.0,0.009377997971428954,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-09-06,2005-10-13,84.1348648071289,80.24399863620951,80.2103042602539,0.1668260322338071,0.1626553814279619,1309.8762171934347,0.03369437595560498,12.896100547235692,0.7928480714268417,0.009845281850270645,False,True,put,"UNFILTERED (control, no IV condition)"
put,2005-10-14,2005-11-18,81.0572509765625,76.8242003129854,85.46979522705078,0.180143440946674,0.17563985492300715,1215.4039386658405,0.0,17.563985492300716,1.0,0.014451150710915793,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-11-21,2005-12-28,85.90008544921875,82.61499190077053,86.34858703613281,0.14212903471135618,0.13857580884357226,1403.3499350239108,0.0,13.857580884357226,1.0,0.009874643906347647,True,True,put,"UNFILTERED (control, no IV condition)"
put,2005-12-29,2006-02-03,85.96405029296875,82.45928963453072,86.70564270019531,0.1506706870946175,0.14690391991725207,1383.495332007297,0.0,14.690391991725207,1.0,0.01061831699165265,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-02-06,2006-03-15,86.93225860595703,82.87602022961866,89.78881072998047,0.17386489304384156,0.16951827071774553,1349.9731615570781,0.0,16.951827071774552,1.0,0.012557158582487725,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-03-16,2006-04-21,89.97416687011719,86.18119493760172,90.41472625732422,0.16280455887161693,0.1587344448998265,1436.0595886407796,0.0,15.87344448998265,1.0,0.011053472025493562,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-04-24,2006-05-31,90.24928283691406,86.47831707598571,87.9052734375,0.16236192695071416,0.1583028787769463,1443.7193685231414,0.0,15.83028787769463,1.0,0.010964934199011466,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-06-01,2006-07-07,88.7463607788086,84.16850907080591,87.67066192626953,0.19528474767363413,0.19040262898179328,1336.182307674083,0.0,19.04026289817933,1.0,0.014249749296054565,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-07-10,2006-08-16,87.83683776855469,83.41542851233234,89.8102798461914,0.18912507699272219,0.18439695006790413,1333.0355247556495,0.0,18.439695006790412,1.0,0.013832860913568286,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-08-17,2006-09-22,90.03878784179688,86.15556614689199,91.43633270263672,0.1665145405727948,0.16235167705847492,1428.688755051296,0.0,16.23516770584749,1.0,0.011363684111354666,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-09-25,2006-11-01,92.13880157470705,88.15964109401325,95.18499755859376,0.17106571509407154,0.16678907221671974,1461.5388906464336,0.0,16.678907221671974,1.0,0.011411880537982092,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-11-02,2006-12-08,95.12938690185548,91.318790915848,98.35645294189452,0.16396514761888703,0.15986601892841484,1537.5147413292027,0.0,15.986601892841485,1.0,0.010397690157442553,True,True,put,"UNFILTERED (control, no IV condition)"
put,2006-12-11,2007-01-17,98.6415786743164,94.91066015879757,100.02342224121094,0.1615278980509096,0.15748970059963688,1615.4886919944083,0.0,15.748970059963687,1.0,0.009748734322937743,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-01-18,2007-02-23,99.6877670288086,95.90835859316473,101.61801147460938,0.16312316340548882,0.1590450843203516,1631.719005443821,0.0,15.904508432035161,1.0,0.009747087812897784,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-02-26,2007-04-04,101.52706909179688,97.5165441397289,101.00293731689452,0.17318506245082332,0.16885543588955274,1646.3744302180949,0.0,16.885543588955272,1.0,0.010256198881027597,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-04-05,2007-05-11,101.27680206298828,96.53553988726885,105.92497253417967,0.2027119541389446,0.197644155285471,1571.17423921637,0.0,19.7644155285471,1.0,0.012579391282792854,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-05-14,2007-06-20,105.69326782226562,100.39674821652434,106.57894897460938,0.22658030800178608,0.22091580030174143,1606.3049759013588,0.0,22.091580030174143,1.0,0.013753042144302464,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-06-21,2007-07-27,107.17133331298828,101.76548359628794,102.32682800292967,0.23069891399453724,0.2249314411446738,1625.3348387041985,0.0,22.49314411446738,1.0,0.013839083233089427,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-07-30,2007-09-05,103.92752075195312,96.09213270375895,104.21662139892578,0.33619085877271715,0.3277860873033992,1327.790218949985,0.0,32.77860873033992,1.0,0.02468658697927539,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-09-06,2007-10-12,104.45638275146484,95.53492970957541,110.7617416381836,0.3845845058271582,0.3749698931814792,1234.4793401585016,0.0,37.496989318147925,1.0,0.030374740263643035,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-10-15,2007-11-21,109.82650756835938,102.18616173793598,100.38198852539062,0.3269791812841536,0.3188047017520497,1464.3760385000526,1.8041732125453507,-148.5368510793301,-4.659180064253086,-0.10143354382626683,False,False,put,"UNFILTERED (control, no IV condition)"
put,2007-11-23,2007-12-28,102.11788177490234,92.94006816924453,104.91771697998048,0.3964190033663044,0.3865085282821468,1163.2271277604798,0.0,38.65085282821468,1.0,0.03322726224811126,True,True,put,"UNFILTERED (control, no IV condition)"
put,2007-12-31,2008-02-06,104.14137268066406,95.68585493922672,94.76789855957033,0.3639962493823834,0.3548963431478238,1272.7653137843288,0.9179563796563883,-56.306003650856454,-1.5865478677925826,-0.04423910915944206,False,False,put,"UNFILTERED (control, no IV condition)"
put,2008-02-07,2008-03-14,95.39466857910156,86.04831389547147,92.31765747070312,0.40694876472280406,0.3967750456047339,1012.935407779495,0.0,39.677504560473395,1.0,0.03917081410694526,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-03-17,2008-04-23,91.38459777832033,80.91170310033255,98.57984924316406,0.46378908910224403,0.4521943618746879,854.3364671907941,0.0,45.219436187468794,1.0,0.052929305869569294,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-04-24,2008-05-30,99.00933074951172,91.91829220329208,100.46236419677734,0.3032177400454188,0.29563729654428333,1300.6464900226993,0.0,29.563729654428332,1.0,0.02273002686065172,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-06-02,2008-07-09,99.42449188232422,92.2997237002543,89.77130889892578,0.3051676263285028,0.2975384356702902,1305.7668630065223,2.5284148013285233,-223.0876365658233,-7.497775407175707,-0.1708479843424461,False,False,put,"UNFILTERED (control, no IV condition)"
put,2008-07-10,2008-08-15,90.13819885253906,81.94251405892707,93.64159393310548,0.35476135584625723,0.3458923219501008,1017.7847298845927,0.0,34.58923219501008,1.0,0.033984821327523916,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-08-18,2008-09-24,92.36111450195312,85.36142188536395,86.05097961425781,0.3003945974432547,0.29288473250717334,1176.5415016308627,0.0,29.288473250717335,1.0,0.024893701760727627,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-09-25,2008-10-31,87.39675903320312,77.33260308138583,70.06069946289062,0.44546759510963874,0.43433090523189777,816.759121337048,7.271903618495202,-683.7572713263304,-15.742772689897787,-0.8371590270176703,False,False,put,"UNFILTERED (control, no IV condition)"
put,2008-11-03,2008-12-10,70.26326751708984,57.53458040455412,65.19847869873047,0.6116376542362536,0.5963467128803472,634.980475333576,0.0,59.634671288034724,1.0,0.09391575584541663,True,True,put,"UNFILTERED (control, no IV condition)"
put,2008-12-11,2009-01-16,63.62836456298828,51.84922879468115,62.04418563842773,0.5687876357521535,0.5545679448583497,573.9490824326465,0.0,55.45679448583497,1.0,0.09662319565140673,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-01-20,2009-02-26,58.76907730102539,47.622018462882274,55.15848159790039,0.5421425492154901,0.5285889854851028,529.079083177333,0.0,52.85889854851028,1.0,0.09990736778152579,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-02-27,2009-04-03,53.9257926940918,45.526078462431435,61.90056610107422,0.3895123987864153,0.3797745888167549,493.2382435059899,0.0,37.97745888167549,1.0,0.07699617655704812,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-04-06,2009-05-13,61.41569137573242,52.652409517770856,65.14765167236328,0.40046618307335624,0.39045452849652235,565.5695480273608,0.0,39.045452849652236,1.0,0.06903740306711724,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-05-14,2009-06-19,65.70597076416016,58.45306638555905,67.99797821044922,0.3194858254962716,0.31149867985886476,619.9788454089788,0.0,31.149867985886477,1.0,0.05024343687942768,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-06-22,2009-07-29,65.95892333984375,58.63523057053388,72.142578125,0.3231669277871365,0.3150877545924581,618.3179653251336,0.0,31.508775459245808,1.0,0.050958854871178405,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-07-30,2009-09-04,72.89613342285156,66.31568512024654,75.40064239501953,0.2846982214984699,0.27758076596100817,827.6359147926302,0.0,27.758076596100818,1.0,0.033538994743909575,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-09-08,2009-10-15,76.05076599121094,69.044602281929,81.43843841552734,0.3039573940104683,0.2963584591602066,850.034794812046,0.0,29.63584591602066,1.0,0.03486427390607409,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-10-16,2009-11-20,80.82970428466797,74.72517329203939,81.2305679321289,0.26112184019351403,0.25459379418867617,1031.600365849369,0.0,25.459379418867616,1.0,0.024679498245336134,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-11-23,2009-12-30,82.26239013671875,75.97514325138302,83.97398376464844,0.26991076650425505,0.26316299734164866,1042.8394139349666,0.0,26.316299734164865,1.0,0.02523523697178365,True,True,put,"UNFILTERED (control, no IV condition)"
put,2009-12-31,2010-02-05,83.16796875,76.7352799317794,79.60062408447266,0.27586792926782877,0.268971231036133,1046.9876162815535,0.0,26.897123103613303,1.0,0.0256900107368416,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-02-08,2010-03-17,79.02598571777344,71.50247404560614,87.39203643798828,0.32721660280921316,0.31903618773898285,860.0721659126368,0.0,31.903618773898284,1.0,0.03709411842208011,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-03-18,2010-04-23,87.34725952148438,82.17084584896473,91.2814712524414,0.22061797120757554,0.21510252192738613,1250.8140753704618,0.0,21.510252192738612,1.0,0.017197002029552457,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-04-26,2010-06-02,90.93677520751952,85.19906508823885,82.67864990234375,0.24511618411696645,0.23898827951404228,1268.8633201737282,2.5204151858951036,-228.14269063810616,-9.546187415634378,-0.17980083986261788,False,False,put,"UNFILTERED (control, no IV condition)"
put,2010-06-03,2010-07-09,82.96338653564453,74.33248556642556,81.28755950927734,0.37786251461762,0.3684159517521795,833.0192289662115,0.0,36.841595175217954,1.0,0.044226584326197235,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-07-12,2010-08-18,81.3402328491211,74.18381816653397,82.6654052734375,0.30949722379195244,0.3017597931971536,941.3391680434245,0.0,30.175979319715363,1.0,0.03205643655775654,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-08-19,2010-09-24,81.227294921875,73.60568736342216,86.91556549072266,0.3306858522392915,0.3224187059333092,894.6270131855474,0.0,32.241870593330916,1.0,0.036039455681676234,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-09-27,2010-11-03,86.49919891357422,79.46385162749738,90.79881286621094,0.30288700730099727,0.2953148321184723,1055.9807328756476,0.0,29.53148321184723,1.0,0.027965929957289155,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-11-04,2010-12-10,92.54741668701172,86.4280458244382,94.22792053222656,0.2611334016575082,0.25460506661607046,1264.4717541444895,0.0,25.460506661607045,1.0,0.020135290945137004,True,True,put,"UNFILTERED (control, no IV condition)"
put,2010-12-13,2011-01-19,94.28843688964844,88.31167446795799,97.59225463867188,0.2553417939223763,0.2489582490743169,1312.9883205313554,0.0,24.89582490743169,1.0,0.01896119296579619,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-01-20,2011-02-25,97.46290588378906,91.20417353840321,100.69690704345705,0.26694484373553706,0.26027122264214864,1349.412005401411,0.0,26.027122264214864,1.0,0.019287750635116476,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-02-28,2011-04-06,101.32090759277344,94.60287514184645,102.15082550048828,0.2872036224139567,0.2800235318536078,1382.6172599481315,0.0,28.00235318536078,1.0,0.020253148862333224,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-04-07,2011-05-13,101.89102172851562,95.67165816981365,102.44126892089844,0.26511181983353715,0.25848402433769874,1441.7324811338854,0.0,25.848402433769873,1.0,0.017928709224502435,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-05-16,2011-06-22,101.79164123535156,95.0831251011758,98.82472229003906,0.28676575047417785,0.2795966067123234,1392.940871960687,0.0,27.95966067123234,1.0,0.020072395917191125,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-06-23,2011-07-29,98.5405502319336,91.75332659528121,99.3316421508789,0.28990078890103277,0.2826532691785069,1320.3539678912844,0.0,28.265326917850693,1.0,0.02140738590197353,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-08-01,2011-09-07,98.90921783447266,90.47394020311889,92.38845825195312,0.364104091042325,0.35500148876626686,1170.156742430703,0.0,35.50014887662669,1.0,0.030337943276628192,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-09-08,2011-10-14,91.42841339111328,80.45300604737514,94.62667083740234,0.48830522800230547,0.4760975973022478,852.1398202039762,0.0,47.60975973022478,1.0,0.05587083082073134,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-10-17,2011-11-23,92.82014465332033,81.8293057129856,89.98682403564453,0.4886471951145239,0.4764310152366608,865.9361586535223,0.0,47.64310152366608,1.0,0.055019184783492804,True,True,put,"UNFILTERED (control, no IV condition)"
put,2011-11-25,2011-12-30,89.81694793701172,79.12209513569972,97.50318908691406,0.47484312880796864,0.4629720505877694,837.5181564157742,0.0,46.29720505877694,1.0,0.055279046435135835,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-01-03,2012-02-09,99.05699920654295,90.84976184181475,105.16358947753906,0.3536827310359332,0.34484066276003483,1194.9003139340427,0.0,34.48406627600348,1.0,0.028859366655005304,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-02-10,2012-03-16,104.3866958618164,96.73594065316709,109.47924041748048,0.3268768931627015,0.31870497083363397,1354.5288934547602,0.0,31.870497083363396,1.0,0.023528842564647615,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-03-19,2012-04-25,109.90843200683594,103.95813180994904,108.61306762695312,0.25421328786375597,0.24785795566716207,1627.924416014745,0.0,24.785795566716207,1.0,0.015225397028808804,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-04-26,2012-06-01,109.3700180053711,103.03961589422404,100.00613403320312,0.2697899796356342,0.26304523014474335,1580.6646720071915,3.033481861020917,-277.04366308761735,-10.532168286616383,-0.17527035809297628,False,False,put,"UNFILTERED (control, no IV condition)"
put,2012-06-04,2012-07-11,99.95929718017578,90.57748471304505,105.23053741455078,0.4075882298882032,0.39739852414099813,1100.7445493045425,0.0,39.739852414099815,1.0,0.036102701974956596,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-07-12,2012-08-17,104.72064971923828,97.86780188286717,111.5210952758789,0.2923763002141406,0.2850668927087871,1437.6349000185332,0.0,28.50668927087871,1.0,0.01982887955106767,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-08-20,2012-09-26,111.52897644042967,105.91498507532552,112.99176025390624,0.24013758682654718,0.2341341471558835,1692.5938070137665,0.0,23.41341471558835,1.0,0.013832860913568213,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-09-27,2012-11-02,114.0562515258789,108.0386027843589,111.6274642944336,0.2566186756197233,0.2502032087292302,1704.3804772385006,0.0,25.02032087292302,1.0,0.014680009074887935,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-11-05,2012-12-12,111.856201171875,104.41116777122069,113.16520690917967,0.31830646650386285,0.31034880484126626,1523.6555638561958,0.0,31.034880484126624,1.0,0.02036869829397724,True,True,put,"UNFILTERED (control, no IV condition)"
put,2012-12-13,2013-01-18,112.47128295898438,105.83047309976267,117.7956085205078,0.2830270441885734,0.27595136808385906,1612.9398100659032,0.0,27.595136808385906,1.0,0.01710859675988678,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-01-22,2013-02-28,118.43092346191406,113.17741949134022,120.40040588378906,0.2255975882799035,0.21995764857290592,1865.2638370381871,0.0,21.99576485729059,1.0,0.011792307565570563,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-03-01,2013-04-05,120.79745483398438,114.27475444376194,123.7676239013672,0.27748701251904073,0.2705498372060647,1790.7340413780503,0.0,27.05498372060647,1.0,0.015108320440363351,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-04-08,2013-05-15,124.60525512695312,118.7208883837668,132.51019287109375,0.2521284486198656,0.24582523740436896,1928.2509519608673,0.0,24.582523740436894,1.0,0.012748612267214783,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-05-16,2013-06-21,131.88795471191406,125.79200533005513,127.55802917480467,0.26073441179369183,0.2542160514988495,2053.5857612022733,0.0,25.42160514988495,1.0,0.01237913002230881,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-06-24,2013-07-31,125.94615936279295,116.79396224406177,135.2882843017578,0.39217840620857913,0.38237394605336467,1641.9408699880776,0.0,38.23739460533647,1.0,0.02328792425126376,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-08-01,2013-09-06,136.8519744873047,130.59271919057775,133.14723205566406,0.2678109361716636,0.261115662767372,2137.225526350138,0.0,26.111566276737204,1.0,0.012217506273813517,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-09-09,2013-10-16,134.4222412109375,126.85071253465728,138.65518188476562,0.3233657220464057,0.3152815789952455,1962.8201144902525,0.0,31.52815789952455,1.0,0.01606268331304138,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-10-17,2013-11-22,139.58192443847656,132.91798524235205,145.69796752929688,0.2847555846257812,0.27763669501013666,2153.0082386580934,0.0,27.763669501013666,1.0,0.012895291807298398,True,True,put,"UNFILTERED (control, no IV condition)"
put,2013-11-25,2013-12-31,145.55294799804688,138.97696607182525,149.63246154785156,0.2814805482252165,0.2744435345195861,2280.9051207907332,0.0,27.44435345195861,1.0,0.012032220543414946,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-01-02,2014-02-07,148.19847106933594,140.71223151886085,145.57345581054688,0.3194721083908938,0.3114853056811214,2246.4939969073216,0.0,31.148530568112143,1.0,0.013865396752002612,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-02-10,2014-03-19,145.84088134765625,137.8261285750756,151.2285614013672,0.34235891447213085,0.33379994161032756,2148.7223438560914,0.0,33.379994161032755,1.0,0.015534810375327092,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-03-20,2014-04-25,152.11167907714844,144.2652197546524,151.5948944091797,0.3347189744583563,0.3263510000968974,2290.2227493030555,0.0,32.63510000968974,1.0,0.014249749296054727,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-04-28,2014-06-04,152.07505798339844,144.44855629101693,157.20986938476562,0.3262493482895277,0.31809311458228945,2310.660301888047,0.0,31.809311458228944,1.0,0.013766329664398298,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-06-05,2014-07-11,158.23519897460938,151.74240121718924,160.7594757080078,0.2790395676287769,0.27206357843805745,2542.63056159398,0.0,27.206357843805744,1.0,0.010700082919930777,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-07-14,2014-08-20,161.5690460205078,154.77514506807552,162.6483612060547,0.2924279701284789,0.2851172708752669,2580.502552254454,0.0,28.51172708752669,1.0,0.011048904819961307,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-08-21,2014-09-26,163.12257385253906,156.380321484371,162.57070922851562,0.28965906140574305,0.2824175848705995,2616.4679987210347,0.0,28.241758487059947,1.0,0.010793848233903454,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-09-29,2014-11-05,162.27496337890625,152.92462952505923,166.21803283691406,0.3992975070600089,0.3893150693835086,2349.397389131774,0.0,38.931506938350864,1.0,0.01657084796231007,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-11-06,2014-12-12,166.8834991455078,158.79868612543916,165.02694702148438,0.3453379424926908,0.3367044939303735,2562.859130296328,0.0,33.67044939303735,1.0,0.013137846319764066,True,True,put,"UNFILTERED (control, no IV condition)"
put,2014-12-15,2015-01-21,163.89328002929688,151.80110544407734,167.74673461914062,0.5184244910074973,0.5054638787323099,2119.1945299372146,0.0,50.54638787323099,1.0,0.023851697972591752,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-01-22,2015-02-27,170.2412567138672,160.2884686084036,174.00784301757812,0.42417238120489387,0.4135680716747715,2450.9031308984627,0.0,41.35680716747715,1.0,0.016874109240015697,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-03-02,2015-04-08,175.1065216064453,166.93609322603606,172.56105041503906,0.35021380024626936,0.3414584552401126,2719.2334396119927,0.0,34.14584552401126,1.0,0.01255715858248769,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-04-09,2015-05-15,173.32435607910156,165.30030833812418,176.261474609375,0.3431850633503295,0.33460543676657123,2697.5428911609506,0.0,33.460543676657124,1.0,0.01240408216910931,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-05-18,2015-06-24,176.80909729003906,168.76573734953766,175.50143432617188,0.34506890463761053,0.33644218202167026,2765.490169952808,0.0,33.644218202167025,1.0,0.012165734150029956,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-06-25,2015-07-31,174.96783447265625,166.2714110441409,175.50143432617188,0.37123951151364665,0.36195852372580545,2665.910198974171,0.0,36.195852372580546,1.0,0.013577296184435818,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-08-03,2015-09-09,174.90945434570312,167.06471794552215,162.4034423828125,0.33672611834169075,0.3283079653831485,2746.54624343428,4.661275562709648,-433.29675973264995,-13.197875331077494,-0.15776059142221321,False,False,put,"UNFILTERED (control, no IV condition)"
put,2015-09-10,2015-10-16,163.28721618652344,149.12639938360817,170.35455322265625,0.6110196205773164,0.5957441300628835,1909.237056445231,0.0,59.57441300628835,1.0,0.031203256193449713,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-10-19,2015-11-25,170.4384002685547,161.24908618569614,175.4249267578125,0.39261205577059854,0.3827967543763336,2528.116272522873,0.0,38.27967543763336,1.0,0.015141580256288242,True,True,put,"UNFILTERED (control, no IV condition)"
put,2015-11-27,2015-12-31,175.62600708007812,166.41312338989692,171.8742218017578,0.39118308806660806,0.38140351086494284,2629.372123669937,0.0,38.140351086494285,1.0,0.01450549762171359,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-01-04,2016-02-10,169.4715576171875,156.79773268129333,156.1934051513672,0.5436259870513176,0.5300353373750346,2175.052192491836,0.6043275299261381,-7.429219255110353,-0.14016460283389928,-0.0034156510270216137,False,False,put,"UNFILTERED (control, no IV condition)"
put,2016-02-11,2016-03-18,154.16160583496094,138.80747138748333,173.1929473876953,0.6694896619797337,0.6527524204302403,1613.0939139944821,0.0,65.27524204302402,1.0,0.040465865921832066,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-03-21,2016-04-27,173.43861389160156,164.85760206388443,177.40455627441406,0.3671980613027621,0.35801810977019305,2646.4729060373375,0.0,35.80181097701931,1.0,0.013528122995457638,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-04-28,2016-06-03,175.79446411132812,166.2743690462623,178.19261169433594,0.40585774293280963,0.3957112993594894,2603.45090565593,0.0,39.57112993594894,1.0,0.015199491509512117,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-06-06,2016-07-13,179.0993194580078,170.33219806909693,183.07171630859372,0.37526261406408423,0.3658810487124821,2741.8623551403166,0.0,36.58810487124821,1.0,0.01334425296829891,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-07-14,2016-08-19,184.0938873291016,175.75609588409293,186.15524291992188,0.35686293976743144,0.3479413662732456,2882.8927387084905,0.0,34.79413662732456,1.0,0.012069174881238216,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-08-22,2016-09-28,186.1467437744141,178.00202510037815,185.46902465820312,0.34994928097930966,0.34120054895482693,2942.5830629801703,0.0,34.120054895482696,1.0,0.011595273324562266,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-09-29,2016-11-04,183.79098510742188,174.6492366697128,178.5430450439453,0.3902436244458052,0.38048753383466005,2799.6936117609957,0.0,38.04875338346601,1.0,0.01359032760714609,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-11-07,2016-12-14,182.48117065429688,170.143262515307,193.3794708251953,0.5276640405848276,0.5144724395702069,2467.2798431439696,0.0,51.447243957020696,1.0,0.020851807345640714,True,True,put,"UNFILTERED (control, no IV condition)"
put,2016-12-15,2017-01-20,194.1756591796875,185.4029366560947,195.2598571777344,0.37551057364104423,0.3661228093000181,3042.853212164473,0.0,36.61228093000181,1.0,0.012032220543415038,True,True,put,"UNFILTERED (control, no IV condition)"
put,2017-01-23,2017-03-01,194.75177001953125,186.59950061646975,206.4894256591797,0.35097169760383196,0.34219740516373615,3114.0282006008497,0.0,34.21974051637361,1.0,0.010988898722808912,True,True,put,"UNFILTERED (control, no IV condition)"
