opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,2011-08-11,2011-09-16,2011-08-22,early_50%,11,36,1.8023011779785207,0.02,18.09424509891952,10.495913961046382,5.675965352545893,102.70230826194052,0.5407785709382884,0.03344031564788887,True,0.0,2pct_UNFILTERED_early50pct
put,2011-07-22,2011-08-26,2011-08-26,expired,35,35,2.0672782897949276,0.02,16.285287569738973,15.18429475332796,-191.5435342261648,-3119.341536997233,-12.614582194157157,-1.0000000000000002,False,191.5435342261648,2pct_UNFILTERED_early50pct
call,2011-08-23,2011-09-29,2011-09-09,early_50%,17,37,1.7886297607421824,0.02,18.223426912449753,10.606213192218606,5.243505724502322,95.55464333547995,0.4943805700935082,0.031163714519930778,True,0.0,2pct_UNFILTERED_early50pct
put,2011-08-29,2011-10-05,2011-09-15,early_50%,17,37,1.8642062377929705,0.02,18.031976216962377,16.475713267362877,8.97784932947188,161.88836558850858,0.5449141523515288,0.052827997628333935,True,0.0,2pct_UNFILTERED_early50pct
call,2011-09-12,2011-10-19,2011-09-28,early_50%,16,37,1.792162628173827,0.02,18.12681368131025,10.424616105042528,4.790865469362076,86.84312573534932,0.4595723642086608,0.028383309024331123,True,0.0,2pct_UNFILTERED_early50pct
put,2011-09-16,2011-10-21,2011-10-10,early_50%,24,35,1.8763214111328068,0.02,17.91539844956489,16.308211651850463,10.493339467623354,187.9923576290175,0.6434390043271663,0.061248533702267766,True,0.0,2pct_UNFILTERED_early50pct
put,2011-10-11,2011-11-17,2011-10-14,early_50%,3,37,1.8482194519042991,0.02,18.270224754656905,16.40479413215221,9.997697766190921,182.6601852174394,0.6094375635349276,0.0593627056589468,True,0.0,2pct_UNFILTERED_early50pct
call,2011-09-29,2011-11-04,2011-10-17,early_50%,18,36,1.7918615722656313,0.02,18.142249582584146,10.449276052839739,4.952375614424359,89.84723442359024,0.47394437560853614,0.02934969272856022,True,0.0,2pct_UNFILTERED_early50pct
put,2011-10-17,2011-11-23,2011-10-21,early_50%,4,37,1.8564028930664023,0.02,18.221080866822003,16.54079977916795,8.976491261304805,163.56137317255588,0.5426878615996613,0.053084082550387976,True,0.0,2pct_UNFILTERED_early50pct
put,2011-10-24,2011-11-30,2011-10-27,early_50%,3,37,1.937619781494135,0.02,17.417840662751804,16.713745913630145,10.70525774791738,186.46247370691412,0.6405061919235704,0.060465205513380624,True,0.0,2pct_UNFILTERED_early50pct
call,2011-10-18,2011-11-23,2011-11-09,early_50%,22,36,1.8926879882812528,0.02,17.343715816755743,11.63476767975961,6.849252943234994,118.7914966045456,0.5886884149092445,0.03855822501440773,True,0.0,2pct_UNFILTERED_early50pct
call,2011-11-10,2011-12-16,2011-11-18,early_50%,8,36,1.9195536804199236,0.02,17.079724946925474,11.709937422745597,5.837970069377458,99.71092303335041,0.4985483575717218,0.03238900453298967,True,0.0,2pct_UNFILTERED_early50pct
put,2011-10-28,2011-12-02,2011-11-30,early_50%,33,35,1.9856391906738224,0.02,16.93067639474112,16.224589170180224,16.15244759175932,273.47186315909255,0.995553565168017,0.08858455057866908,True,0.0,2pct_UNFILTERED_early50pct
call,2011-11-21,2011-12-28,2011-12-12,early_50%,21,37,1.8476022338867182,0.02,17.769008219112038,11.22911652839315,8.004850648155369,142.23825695983706,0.7128655783306611,0.04612919719690719,True,0.0,2pct_UNFILTERED_early50pct
call,2011-12-13,2012-01-19,2011-12-19,early_50%,6,37,1.8999447631835977,0.02,17.43236192378608,11.976622389838647,5.557391265838891,96.8784558981912,0.46401991187047537,0.03121816797134478,True,0.0,2pct_UNFILTERED_early50pct
put,2011-12-01,2012-01-06,2011-12-20,early_50%,19,36,1.929590759277346,0.02,17.533219334497936,16.310989752422916,13.652887847965882,239.37907718768733,0.8370361366904675,0.07728862589779932,True,0.0,2pct_UNFILTERED_early50pct
put,2011-12-21,2012-01-27,2012-01-03,early_50%,13,37,1.9293977355956997,0.02,17.490962018512313,15.275499555000623,10.79123054633132,188.749003618891,0.7064404347286094,0.06073945145580468,True,0.0,2pct_UNFILTERED_early50pct
put,2012-01-04,2012-02-10,2012-01-10,early_50%,6,37,1.984247741699221,0.02,17.040607508200726,15.880566534212766,7.96977879713237,135.8098724091128,0.5018573348729368,0.043659445020776,True,0.0,2pct_UNFILTERED_early50pct
call,2011-12-20,2012-01-26,2012-01-17,early_50%,28,37,1.9256677246093687,0.02,17.208852905016016,12.184991083202318,6.727117430006155,115.7659743277453,0.5520822612073847,0.037293774230552745,True,0.0,2pct_UNFILTERED_early50pct
put,2012-01-11,2012-02-17,2012-01-19,early_50%,8,37,2.007555847167964,0.02,16.841898645583225,15.808041236226932,10.294894611775913,173.3855716184908,0.6512441647851559,0.05566386240138134,True,0.0,2pct_UNFILTERED_early50pct
call,2012-01-18,2012-02-24,2012-01-31,early_50%,13,37,2.031950225830073,0.02,16.374689583150108,12.844603921009218,6.672357852075144,109.25778861542469,0.5194677775280818,0.03505302430630916,True,0.0,2pct_UNFILTERED_early50pct
put,2012-01-20,2012-02-24,2012-02-02,early_50%,13,35,2.0502853393554688,0.02,16.442951894927617,15.285449229077663,9.139799108656163,150.2852770729356,0.5979411512008055,0.04816933973006367,True,0.0,2pct_UNFILTERED_early50pct
put,2012-02-03,2012-03-09,2012-02-16,early_50%,13,35,2.0905293273925736,0.02,16.124450158935844,15.221657881151614,7.358794604280008,118.656516826559,0.48344238595666483,0.03796494972066307,True,0.0,2pct_UNFILTERED_early50pct
put,2012-02-17,2012-03-23,2012-02-28,early_50%,11,35,2.1195872497558526,0.02,15.923001187676821,15.649995190138918,8.47150599063593,134.89179995030722,0.5413104533076046,0.04315399523951267,True,0.0,2pct_UNFILTERED_early50pct
call,2012-02-01,2012-03-09,2012-02-29,early_50%,28,37,2.0583657836914,0.02,16.186213873581444,12.908285112121753,7.1577337463792965,115.85660926904666,0.5545069452841338,0.03710048757257078,True,0.0,2pct_UNFILTERED_early50pct
put,2012-02-29,2012-04-05,2012-03-09,early_50%,9,36,2.129065093994143,0.02,15.905337748363548,15.99271631821288,8.228617784894587,130.87894507093952,0.5145228378448534,0.04178791975989894,True,0.0,2pct_UNFILTERED_early50pct
call,2012-03-01,2012-04-05,2012-03-12,early_50%,11,35,2.140097503662105,0.02,15.603923929903727,13.260300774910366,8.613231566431958,134.4002101532498,0.6495502411777067,0.042905380731889334,True,0.0,2pct_UNFILTERED_early50pct
put,2012-03-12,2012-04-18,2012-03-13,early_50%,1,37,2.137766723632808,0.02,15.798130307847345,15.211476336377766,9.072392745567276,143.32684279844077,0.5964176352738975,0.045689742850696165,True,0.0,2pct_UNFILTERED_early50pct
put,2012-03-14,2012-04-20,2012-03-19,early_50%,5,37,2.173971557617193,0.02,15.544021450419322,15.343063744497359,7.397274635531295,114.98339560934122,0.4821250018063867,0.036610367855855114,True,0.0,2pct_UNFILTERED_early50pct
put,2012-03-20,2012-04-26,2012-03-26,early_50%,6,37,2.191770172119135,0.02,15.432473518745331,15.572919757982245,8.994795863495124,138.81194896990854,0.5775921280840507,0.04417787252798457,True,0.0,2pct_UNFILTERED_early50pct
call,2012-03-13,2012-04-19,2012-04-04,early_50%,22,37,2.1763014221191384,0.02,15.34777352786959,13.180612889320415,9.220528380123024,141.51458138542242,0.6995523241255308,0.04509928885957126,True,0.0,2pct_UNFILTERED_early50pct
call,2012-04-05,2012-05-11,2012-04-16,early_50%,11,36,2.1816253662109375,0.02,15.37676993804117,13.477460719073274,7.588267894403126,116.68304964046095,0.5630339462732935,0.03707289288660943,True,0.0,2pct_UNFILTERED_early50pct
call,2012-04-17,2012-05-24,2012-04-23,early_50%,6,37,2.170545349121099,0.02,15.454986459261693,13.605263443378156,6.886250223414044,106.42690395795186,0.5061460406167779,0.03384750495148564,True,0.0,2pct_UNFILTERED_early50pct
put,2012-03-27,2012-05-03,2012-04-25,early_50%,29,37,2.2031626892089804,0.02,15.372757261651268,15.65769786577213,12.045085144977893,185.1661701296667,0.7692756143486814,0.058854535546099776,True,0.0,2pct_UNFILTERED_early50pct
call,2012-04-24,2012-05-31,2012-05-08,early_50%,14,37,2.1429226684570324,0.02,15.680887565129122,13.404471693103776,7.438316060893631,116.63939782476717,0.5549130343361787,0.03702721738392966,True,0.0,2pct_UNFILTERED_early50pct
call,2012-05-09,2012-06-15,2012-05-17,early_50%,8,37,2.118419799804684,0.02,15.883068640456012,13.366366546722949,7.157809400895245,113.6879780297205,0.5355089863707303,0.03606392380938348,True,0.0,2pct_UNFILTERED_early50pct
put,2012-04-26,2012-06-01,2012-06-01,expired,36,36,2.187400360107418,0.02,15.541975368827629,15.707132076290858,-203.03290393445093,-3155.5323920107826,-12.926160100284577,-0.9999999999999999,False,203.03290393445093,2pct_UNFILTERED_early50pct
call,2012-05-18,2012-06-22,2012-06-01,early_50%,14,35,2.024780731201176,0.02,16.521483912490474,12.794877145713897,7.738397612478763,127.84981166302258,0.6048043700889317,0.04079643203356296,True,0.0,2pct_UNFILTERED_early50pct
put,2012-06-04,2012-07-11,2012-06-06,early_50%,2,37,1.9991859436035213,0.02,16.92979087720644,16.74352780232053,12.506150709064409,211.7265161832875,0.7469244747412878,0.06827430689155689,True,0.0,2pct_UNFILTERED_early50pct
put,2012-06-07,2012-07-13,2012-06-15,early_50%,8,36,2.060831909179683,0.02,16.354293856080883,16.31644184095375,10.6708010271972,174.51341567855275,0.6539906881176648,0.05623114206834299,True,0.0,2pct_UNFILTERED_early50pct
call,2012-06-04,2012-07-11,2012-06-25,early_50%,21,37,1.9991859436035213,0.02,16.553222761783402,12.576490929869482,9.279430108907762,153.6044736951502,0.7378393671694926,0.049532005560891414,True,0.0,2pct_UNFILTERED_early50pct
put,2012-06-18,2012-07-25,2012-06-29,early_50%,11,37,2.108374938964843,0.02,15.931502058412411,15.877240068516073,11.378931634713558,181.28347276097315,0.7166819664884655,0.05836539197755794,True,0.0,2pct_UNFILTERED_early50pct
call,2012-06-26,2012-08-02,2012-07-12,early_50%,16,37,2.070411529541019,0.02,16.011794650676713,13.048895036698003,6.4252773391790425,102.8802213285813,0.4924001090597282,0.0331213080777416,True,0.0,2pct_UNFILTERED_early50pct
put,2012-07-02,2012-08-08,2012-07-17,early_50%,15,37,2.141475524902347,0.02,15.677707455402834,15.646799742685696,7.818343864719577,122.57370789681713,0.49967686640677855,0.03938697338172242,True,0.0,2pct_UNFILTERED_early50pct
call,2012-07-13,2012-08-17,2012-07-25,early_50%,12,35,2.129552307128904,0.02,15.577760497006887,13.132377813565018,6.745170808371205,105.07465536420898,0.5136290551589079,0.033755752710474776,True,0.0,2pct_UNFILTERED_early50pct
put,2012-07-18,2012-08-24,2012-08-03,early_50%,16,37,2.154967041015624,0.02,15.602169842584656,15.523438572937037,13.050584614267441,203.61743769682278,0.8407019200642393,0.06526164674947164,True,0.0,2pct_UNFILTERED_early50pct
put,2012-08-06,2012-09-12,2012-08-10,early_50%,4,37,2.190262145996087,0.02,15.368386882296162,15.700933916765697,7.963115917000113,122.38024620102831,0.5071746661195088,0.03916441620174809,True,0.0,2pct_UNFILTERED_early50pct
call,2012-07-26,2012-08-31,2012-08-23,early_50%,28,36,2.13614120483399,0.02,15.544105681301522,13.289572577826133,9.997897738898168,155.40837904427866,0.7523114592548914,0.0499085001984424,True,0.0,2pct_UNFILTERED_early50pct
put,2012-08-13,2012-09-19,2012-09-06,early_50%,24,37,2.2083035278320295,0.02,15.186974488949778,14.900925334709179,14.262488061514954,216.6040423391784,0.9571545216922138,0.06925910608420562,True,0.0,2pct_UNFILTERED_early50pct
put,2012-09-07,2012-10-12,2012-09-13,early_50%,6,35,2.264149322509766,0.02,14.860086490211936,15.412946847825836,10.24566504804444,152.2514687636818,0.6647440719287048,0.048557197357496744,True,0.0,2pct_UNFILTERED_early50pct
call,2012-08-24,2012-09-28,2012-09-21,early_50%,28,35,2.219911499023439,0.02,15.01395132041322,13.440163779463848,7.22239681502932,108.43671419755769,0.5373741669774083,0.03463132421140325,True,0.0,2pct_UNFILTERED_early50pct
put,2012-09-14,2012-10-19,2012-10-04,early_50%,20,35,2.3097998046875006,0.02,14.577173897257369,15.782394953788186,11.085196446796097,161.5908362902062,0.7023773311499444,0.05151171385250224,True,0.0,2pct_UNFILTERED_early50pct
