entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,or_minutes,target
2015-08-04 14:26:00+00:00,2015-08-04 14:52:00+00:00,long,stop,4583.291499999999,4561.246999999999,22.04449999999997,-1.0,0.07426221971466813,-1.074262219714668,-0.010742622197146681,NAS100,30,2R
2015-08-05 14:07:00+00:00,2015-08-05 19:59:00+00:00,long,time,4623.085,4604.2485,32.875,-0.5729733840304286,0.06370874448669203,-0.6366821285171207,-0.006366821285171207,NAS100,30,2R
2015-08-06 14:01:00+00:00,2015-08-06 19:59:00+00:00,short,time,4569.946,4528.751,42.09450000000015,0.9786314126548494,0.044184805853496135,0.9344466068013533,0.009344466068013533,NAS100,30,2R
2015-08-10 18:15:00+00:00,2015-08-10 19:59:00+00:00,long,time,4576.6355,4572.5470000000005,25.923000000000684,-0.15771708521389238,0.0523273273733736,-0.21004441258726597,-0.00210044412587266,NAS100,30,2R
2015-08-11 15:03:00+00:00,2015-08-11 19:59:00+00:00,short,time,4538.455,4515.3915,28.70550000000003,0.8034523000818721,0.0392259175070979,0.7642263825747742,0.007642263825747742,NAS100,30,2R
2015-08-12 14:14:00+00:00,2015-08-12 16:45:00+00:00,short,stop,4453.4925,4483.7855,30.292999999999665,-1.0,0.07046415797379012,-1.0704641579737901,-0.010704641579737901,NAS100,30,2R
2015-08-13 14:15:00+00:00,2015-08-13 16:05:00+00:00,short,stop,4516.668,4547.344999999999,30.67699999999968,-1.0,0.04157567493561995,-1.04157567493562,-0.0104157567493562,NAS100,30,2R
2015-08-14 14:02:00+00:00,2015-08-14 15:16:00+00:00,long,stop,4527.307,4505.699500000001,21.607499999999163,-1.0,0.06927766493116083,-1.0692776649311608,-0.010692776649311609,NAS100,30,2R
2015-08-17 14:04:00+00:00,2015-08-17 14:56:00+00:00,long,target,4519.2725,4543.884499999999,12.305999999999585,2.0,0.16788794388916542,1.8321120561108346,0.018321120561108347,NAS100,30,2R
2015-08-18 14:19:00+00:00,2015-08-18 17:00:00+00:00,long,stop,4559.455,4544.251,15.203999999999724,-1.0,0.13795526999474075,-1.1379552699947408,-0.011379552699947408,NAS100,30,2R
2015-08-19 14:55:00+00:00,2015-08-19 18:05:00+00:00,short,stop,4501.499,4527.415,25.916000000000167,-1.0,0.028499669509183336,-1.0284996695091833,-0.010284996695091832,NAS100,30,2R
2015-08-20 14:02:00+00:00,2015-08-20 16:52:00+00:00,short,target,4458.731,4408.718000000001,25.006499999999505,2.0,0.0632156353348142,1.9367843646651859,0.01936784364665186,NAS100,30,2R
2015-08-21 14:00:00+00:00,2015-08-21 14:39:00+00:00,long,stop,4346.3285,4304.4580000000005,41.87049999999908,-1.0,0.03829395869406945,-1.0382939586940694,-0.010382939586940695,NAS100,30,2R
2015-08-26 14:15:00+00:00,2015-08-26 18:45:00+00:00,short,stop,4104.438,4153.15,48.711999999999534,-1.0,0.037435189070455274,-1.0374351890704552,-0.010374351890704552,NAS100,30,2R
2015-08-27 14:00:00+00:00,2015-08-27 14:49:00+00:00,short,stop,4268.313,4303.2585,34.94549999999981,-1.0,0.041151322917114014,-1.041151322917114,-0.010411513229171141,NAS100,30,2R
2015-08-28 14:06:00+00:00,2015-08-28 15:17:00+00:00,short,stop,4301.5035,4327.5135,26.01000000000022,-1.0,0.05566525653594725,-1.0556652565359472,-0.010556652565359472,NAS100,30,2R
2015-08-31 14:00:00+00:00,2015-08-31 15:41:00+00:00,short,stop,4289.558499999999,4318.2635,28.705000000000837,-1.0,0.07427438590837616,-1.074274385908376,-0.010742743859083762,NAS100,30,2R
2015-09-02 14:19:00+00:00,2015-09-02 17:14:00+00:00,short,stop,4183.5255,4213.407999999999,29.88249999999971,-1.0,0.062448874508492194,-1.0624488745084921,-0.010624488745084922,NAS100,30,2R
2015-09-03 14:23:00+00:00,2015-09-03 16:40:00+00:00,long,stop,4289.423,4260.8615,28.561499999999796,-1.0,0.06368763562838131,-1.0636876356283813,-0.010636876356283813,NAS100,30,2R
2015-09-04 14:29:00+00:00,2015-09-04 16:45:00+00:00,long,stop,4205.101000000001,4173.492,31.60900000000038,-1.0,0.06558887452940541,-1.0655888745294053,-0.010655888745294053,NAS100,30,2R
2015-09-08 14:20:00+00:00,2015-09-08 19:32:00+00:00,short,stop,4263.479,4293.461499999999,29.982499999999163,-1.0,0.07170574718586042,-1.0717057471858604,-0.010717057471858605,NAS100,30,2R
2015-09-09 14:04:00+00:00,2015-09-09 18:42:00+00:00,short,target,4329.121499999999,4279.840499999998,24.64050000000043,2.0,0.08450898125037899,1.915491018749621,0.01915491018749621,NAS100,30,2R
