n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,net_win,net_loss,gross_win,gross_loss,is_win,is_loss,oos_win,oos_loss,ftmo_pass_rate,instrument,timeframe,family,variant,params,dsr,oos_holds
62,PASS,0.8499929201073749,0.8383215612223583,-0.2176705979183988,5.071551495553722,82.07970894690196,0.10239484308705972,-0.08514184308424319,0.00740315836340531,-0.09254500144764852,1065.5718035714308,0.3709677419354839,1863,33,29,0.6270933415422473,1.0788882930373607,-3.182568633487763,0.5062390405950198,29.751110799779138,35.48890088953335,29.911506579920978,35.19030085114406,11.850015904171114,18.896733738278385,17.901094895608033,16.592167151254962,0.0,US30,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",2.6444149518697302e-05,False
22,PASS,1.58071900728417,1.5576756905122982,0.3491457556132541,6.773422806972486,131.83213868096533,0.029882670657791325,0.26396318512916805,0.00843117185805904,0.2555320132711091,774.2182142857164,0.5454545454545454,1869,12,10,1.283532478674086,1.9683637668108773,1.822973044661397,4.628791999110576,15.702302007816291,10.080597715851892,15.8071900728417,10.0,7.759283974010957,6.045257212366335,7.943018033805333,4.035340503485557,0.0,US30,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.002204808927152713,False
18,PASS,1.386837903474084,1.3660686363524555,0.23555026974068882,7.80997316780609,136.35769003104207,0.05898282412379128,0.21694959747681128,0.009658570528812022,0.20729102694799925,702.5285714285747,0.3888888888888889,1668,8,10,1.4471098083373903,1.3109665856705475,2.458289544957514,1.93349628392908,13.92396770175521,10.192729216691223,13.999999999999988,10.094907245417385,5.9698539872394445,4.1253635023718855,7.954113714515765,6.0673657143193385,0.0,US30,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.0015279424722010478,False
28,PASS,1.0717003321788523,1.0538200367475077,0.044564007278470714,8.74780151308608,161.82839159090335,0.06187025678166237,0.046093070686404884,0.011122421856402878,0.034970648830002,642.1762767857181,0.35714285714285715,1883,16,12,0.6256201021748402,1.908150221251521,-3.337178526988796,4.184125608678114,19.172740015474886,18.193561848234832,19.29060597921934,18.0,7.58204930373441,12.119254604155088,11.590690711740477,6.074307244079742,0.0,US30,D1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.00020226296378565928,False
516,PASS,1.1741512538210994,1.1169595486043002,0.35081624064767225,1.321716372494907,6.170959702752513,0.10113052617281285,0.07969785714398428,0.024584528375372543,0.055113328768611726,43.37637500000005,0.4728682170542636,2469,324,192,1.1109015379939082,1.1276077061002843,0.7388593719644326,0.8223152773336528,271.58645473553105,243.14797709092744,277.26419310258973,236.14009881629383,172.16459596023174,154.97736754521966,99.42185877529937,88.17060954570778,0.0,SPX500,H4,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.0010138902998501648,True
395,PASS,1.1074234584517628,1.0650727032328116,0.18907284111066322,0.9239953993104681,5.914531899745269,0.1235915987215937,0.05434002498517671,0.02067090739041287,0.03366911759476384,53.41264285714351,0.4582278481012658,2470,248,147,1.1071370780347576,0.9963959616772992,0.7750644301463124,-0.02689513916138344,217.6753422354299,204.37604078549816,221.27457643939408,199.81026657024927,140.32406636549217,126.74497959600158,77.3512758699377,77.63106118949658,0.0,SPX500,H4,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.00017953588272156209,False
397,PASS,1.2257118180252446,1.1846995569670886,0.46394980170755923,2.4632883338820006,13.225372982252441,0.09577217587689274,0.11598432593668942,0.019023315626655955,0.09696101031003343,51.652821428572224,0.4357682619647355,2468,245,152,1.1863684286297138,1.1821833854339654,1.1610646869332182,1.1690748740010837,246.90507185788778,208.41155076480447,250.04828732178115,204.00250992491544,148.65573402158822,125.30317769269149,98.24933783629956,83.10837307211301,0.0,SPX500,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.0026759582826442604,True
191,PASS,1.6375955162790528,1.581576459591414,0.9345350698741969,2.7199981283363965,15.453887627500881,0.08238463764078456,0.31779901168585256,0.021538452769859825,0.29626055891599273,46.72649999999976,0.4816753926701571,2428,115,76,1.5394577531638185,1.6447211330151243,3.18938465579014,3.669856224455821,153.88297646585963,97.297209712905,155.90042378826394,95.20081255626611,89.85196349189593,58.36598198764244,64.0310129739637,38.93122772526258,0.0,SPX500,H4,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.09624696032359797,True
127,PASS,1.6631926935494479,1.61300528323762,0.8008691368211315,3.341147147793305,23.627044754891845,0.06274091864750221,0.35134802695251444,0.020008052276513137,0.3313399746760013,47.48978571428597,0.4645669291338583,2441,72,55,1.6044738012337378,1.6241028415499832,3.5470941174201145,3.6289969255995307,110.72587680392947,68.64570002007729,111.90360445694816,67.28240503397882,62.26935065324823,38.809827000831724,48.456526150681235,29.835873019245586,0.0,SPX500,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.038855616606911704,True
238,PASS,1.5779806522556428,1.5152566139651829,0.8924825486929152,3.456153661798401,17.759957986090853,0.1188291550376184,0.34818810281167334,0.028802570786364196,0.3193855320253091,33.33048214285691,0.3865546218487395,2431,144,94,1.4784328614314681,1.5695996677518795,2.7465967999579717,3.125213648460095,223.539774846333,147.52601822430944,226.24513953933845,143.3763710701602,130.01022997390734,87.93786540163013,93.52954487242563,59.58815282267929,0.0,SPX500,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.07015447894449729,True
