,A|MomoRot US-sector widened 27-univ §12.2 (N12/K5),"A|MomoRot US-sector §12 (N12/K5, headline)",A|MomoRot country-ETFs §17 (N12/K5),A|MomoRot crypto-sectors §17 (N12/K5),A|ORB §10 best cell 2018-2025 (NAS100 OR30 2R),A|ORB §10 same cell 2013-2017 (out-of-regime),A|Sneaky Pivot §9 best cell 2018-2025 (NAS100 swing/sneaky/session),A|Sneaky Pivot §9.4 same cell 2013-2017 (out-of-regime),A|VRP naked SVXY §20 (thr 1.2),A|VRP naked SVXY §20 (thr 1.5),A|VRP §21-A fixed 10% sizing (thr 1.2),A|VRP §21-A fixed 20% sizing (thr 1.2),A|VRP §21-B vol-of-vol breaker +20% (thr 1.2),A|VRP §21-C paired VIXY hedge h=1.0 (thr 1.2),B|ICT-SMC BTCUSDT in-regime 2018-2025 (no out-of-regime window -- see docstring),B|ICT-SMC EURUSD in-regime 2018-2025,B|ICT-SMC EURUSD out-of-regime 2013-2017 (full 5yr),B|ICT-SMC SPX500 in-regime 2018-2025,"B|ICT-SMC SPX500 out-of-regime 2017 (1yr, not a full regime test)",B|ICT-SMC XAUUSD in-regime 2018-2025,"B|ICT-SMC XAUUSD out-of-regime 2017 (1yr, not a full regime test)",C|Bollinger BTCUSDT,C|Bollinger ETHUSDT,C|Bollinger EURUSD,C|Bollinger NAS100,C|Bollinger SPX500,C|Bollinger US30,C|Bollinger XAUUSD,C|Ichimoku BTCUSDT,C|Ichimoku ETHUSDT,C|Ichimoku EURUSD,C|Ichimoku NAS100,C|Ichimoku SPX500,C|Ichimoku US30,C|Ichimoku XAUUSD,C|MACD BTCUSDT,C|MACD ETHUSDT,C|MACD EURUSD,C|MACD NAS100,C|MACD SPX500,C|MACD US30,C|MACD XAUUSD,C|MACD-slow-n3 BTCUSDT,C|MACD-slow-n3 ETHUSDT,C|Pairs GLD-SLV N1.5,C|Pairs GLD-SLV N2.0,C|Pairs NAS100-US30 N1.5,C|Pairs NAS100-US30 N2.0,C|Turtle Sys1 BTCUSDT,C|Turtle Sys1 ETHUSDT,C|Turtle Sys1 EURUSD,C|Turtle Sys1 NAS100,C|Turtle Sys1 SPX500,C|Turtle Sys1 US30,C|Turtle Sys1 XAUUSD,C|Turtle Sys2 BTCUSDT,C|Turtle Sys2 ETHUSDT,C|Turtle Sys2 EURUSD,C|Turtle Sys2 NAS100,C|Turtle Sys2 SPX500,C|Turtle Sys2 US30,C|Turtle Sys2 XAUUSD,D|Credit-spread FILTERED 1pct (SPY),D|On-chain active-address surge H20 (BTCUSDT)
C|Turtle Sys1 SPX500,0.11857724980350107,0.1206942640607437,0.1483722689998682,0.07948765880368298,0.017572968583385102,-0.03503790103257916,-0.1072016298118227,-0.00459272666217718,0.1309811678646287,0.17183886294409717,0.13098116786462785,0.13098116786462854,0.22387154627096434,-0.0020200716314024837,0.01707911223628978,0.035669895124306905,-0.013690908659823208,0.13070198031422098,0.20931177030057932,0.015936136781490858,-0.026020954957065443,-0.13142079390452271,-0.11521518868395214,-0.07256461400195664,-0.47792934634911527,-0.6712925285895813,-0.4106367231893712,0.01958419229095026,0.08107730863043963,0.08751859334302568,0.05614744585823086,0.30343733066707984,0.4838714389739817,0.3573887935091938,-0.0075177038141788464,0.0843688615229663,0.08208816056424632,0.03381036745625994,0.2648824123675286,0.3260845651889981,0.23223784478943765,-0.015638493350960476,0.07699586425736432,0.07234292439852426,-0.027299994452323117,-0.048225276806199265,-0.1227780499153106,-0.09789330617107633,0.12097788604525533,0.11355303201696491,0.012981815085846646,0.552937213988102,1.0,0.5454206184504576,-0.0068123729410844245,0.10786327761095618,0.12409931748895874,0.03324405072078274,0.4392692497881832,0.7332234251901636,0.5092127217187234,-0.012133258470846387,-0.30821286429181943,0.0017550142549219514
C|Turtle Sys1 US30,0.03532388326750667,0.04483920375169227,0.08121952104301888,0.019961654210315705,-0.021338717245045543,-0.019449075058124262,-0.0685651422233058,-0.09246729401197772,0.05159657748550948,0.0781337143840412,0.051596577485508575,0.05159657748550889,0.12262750786728684,0.020400981109393635,-0.005658993416787538,0.049472958981813316,0.004005039315324929,0.0857673092376234,0.28981946297953076,0.030165035175591878,-0.009211112864675117,-0.09553047315853815,-0.05258244672386303,-0.07492783985571365,-0.27175751667333303,-0.47480773749246197,-0.63704526126478,0.04209068942584668,0.013445263620641747,0.04198963807871518,0.01283639661264479,0.16006953031514576,0.3850359507215291,0.4669770656627599,-0.008765635249494592,0.05429835550735768,0.05039284333365689,0.05432065737518827,0.15061273118747917,0.231460531945913,0.3841513578922365,0.00659562491818663,0.04239305513995398,0.02924387937590793,-0.04231444717481022,-0.05004887447847559,-0.026496846142330492,-0.038355553091947284,0.0624485583420587,0.06137291234803373,0.05394006227962699,0.2846734223816464,0.5454206184504576,1.0,-0.015861425264285103,0.035631366332524075,0.03766883659139009,0.031029925665614803,0.23707726075794452,0.47980479112002633,0.7424672795018037,-0.010908297526934061,-0.2598638752410453,-0.006561588811896804
C|Turtle Sys1 XAUUSD,0.018349661606372983,0.001207705269631136,-0.007139665446791431,-0.012575249951847759,-0.0021507659002903464,0.026817738261939256,0.10016539965011494,-0.010088466586490876,-0.00016398097967544356,0.011025089891149364,-0.00016398097967493738,-0.00016398097967514847,-0.046337084921556894,0.05205305918917951,-0.008371722141696765,0.05969469511728512,0.07304651462293422,0.0009419392817469048,-0.006041675765729602,0.12719596339628628,0.2746707579255208,0.03771991335556847,0.006390379606701881,-0.0949412904082794,0.04974642958273467,0.040145468582480436,0.057468780066029485,-0.8167484950947506,-0.019071465494775897,-0.00024514444136470014,0.12351481395002684,-0.06788373920559539,-0.021018022116713622,-0.038273142389425335,0.661814225220094,-0.035420077918524334,-0.02616583605207709,-0.014034274060373858,-0.026656586918782622,-0.054093732627438045,-0.03600337417661756,0.365008572583829,0.006882648805083935,0.02320856129864825,-0.09880379349832494,-0.09461095121932336,0.025328498467126228,0.01738307485999656,-0.054458218790384476,-0.008515116130623423,0.0842397914429632,-0.05151363755570095,-0.0068123729410844245,-0.015861425264285103,1.0,-0.041539673138784435,0.00023543676148833346,0.11059360362297027,-0.06868807827973643,-0.054144857263670805,-0.04136512250987297,0.820583414250204,-0.032645903428669305,0.06996727998388332
C|Turtle Sys2 BTCUSDT,0.028692261353850477,0.026684371591858977,0.01127232413767292,0.22831351683397721,0.013316506348536412,,0.0038809688506050073,,0.010686937304320724,0.009505693893265273,0.010686937304320238,0.010686937304320488,0.023330466428589883,-0.009693829911802442,0.07767571346325704,-0.005636851618972606,,0.012091727873524425,,0.008543286981117535,,-0.6287488879479812,-0.39566017005729415,-0.017124404020126497,-0.05468619676761665,-0.12631403943015426,-0.08993734049939246,0.03027404875155079,0.5417130668469469,0.335354979681741,0.009560932777702156,0.08438657359516887,0.10892866570406987,0.1006364818892086,-0.02432185189713436,0.15462720692902227,0.15143846696946475,-0.04444577029031976,0.031512143681529485,0.042668544251843334,0.02854289355043341,-0.0018473175462970053,0.1409409227032342,0.09375808661235717,-0.006816837285516885,-0.007386752173676587,-0.0561524330900006,-0.055777121726012846,0.7244933442479364,0.4867422003728743,0.007869424985345418,0.08495672545441867,0.10786327761095618,0.035631366332524075,-0.041539673138784435,1.0,0.505756070807613,0.027944539058308602,0.09825813594519771,0.1221757695257907,0.09926939392586875,-0.03150669546651228,-0.07234126584508126,0.18911495469209588
C|Turtle Sys2 ETHUSDT,0.042081667846560644,0.027542895939061594,0.024865719315925624,0.31116397626503395,0.013810214553931147,,-0.008067345033742788,,0.01203082610816368,0.012554640148685833,0.012030826108163398,0.012030826108163455,0.04144465030289589,-0.009826764420153178,0.054046142031665,0.022687977960045586,,0.026750880920266992,,0.02445875724341125,,-0.3397970501887892,-0.6070549263420733,-0.052538040991128465,-0.09352101340602022,-0.10143235873285102,-0.05397598088382975,-0.0208717271279744,0.3133558121019418,0.624794297223582,0.06776963477386361,0.10780784208201598,0.08711500678870927,0.07465131730643139,0.04971083204082701,0.010826802580544482,0.08574012047385106,-0.01508207760680207,0.04019351451608796,0.015199666892164653,0.016223679703956637,0.0051764221819520445,0.043951417607645656,0.15655286747854336,-0.04232725626815133,-0.03915055428714977,-0.05433750804780657,-0.04856193928384342,0.4062211903964633,0.7465702042655141,0.043116114678215016,0.10012631157016298,0.12409931748895874,0.03766883659139009,0.00023543676148833346,0.505756070807613,1.0,0.06802084389609621,0.14025535299401193,0.14788896317242364,0.08524923947982262,0.015171263013892981,-0.06458043176740094,0.1146840601619261
C|Turtle Sys2 EURUSD,0.029161829188956004,0.016181041941837355,0.02627313985403681,0.08065591473293204,-0.026185186928208638,-0.007308057761242757,0.010902635614499107,-0.01715705781482099,0.0199150694106653,0.009148214733555224,0.01991506941066522,0.01991506941066529,0.026723427406464665,-0.015110063085278798,0.016827521085478,0.19802325938180734,0.14372707389205044,-0.02602652032908338,0.029696607759063732,0.07757442918744643,0.0848841992519199,-0.008536590656651348,-0.028901647948996842,-0.5895565008666389,-0.0336861285461262,-0.049728769327924555,-0.02657668289775675,-0.08608742598386085,0.04552802698542896,0.058441045199676814,0.6721878135841832,0.08259388766492934,0.033588127490540146,0.038086996895647596,0.08599934715545729,-0.025671799944816717,-0.028821659413948916,0.05146209340731294,-0.020648987963404013,-0.013922680480147342,-0.01615675864305461,0.05372719593124545,-0.025035045265608083,-0.011525543717487922,-0.0517675274937223,-0.057019299221699286,-0.010761951405783694,0.0008705948180008505,0.033638875974241055,0.01742872298031104,0.7045819869996212,0.03367891658534833,0.03324405072078274,0.031029925665614803,0.11059360362297027,0.027944539058308602,0.06802084389609621,1.0,0.04207522473414449,0.07240286075387428,0.04275388427180969,0.0897119277051835,-0.017137079572067667,0.029625997181198467
C|Turtle Sys2 NAS100,0.29776965920630216,0.3039544244098749,0.3042065474959498,0.17166254163802727,-0.005578112959841233,-0.018007255319983206,-0.13538529539265112,-0.12943563911446637,0.30320469191984606,0.2876455891375996,0.3032046919198451,0.3032046919198459,0.3322508923326323,-0.09086557405948595,-0.00914104944800979,0.008090952274215597,-0.04888875578302855,0.15038750375663723,0.20616705435693997,-0.005558515214054659,-0.04275732728342161,-0.04469983397955079,-0.09288259861971288,-0.028970353718101565,-0.5278064346324717,-0.25156861594665114,-0.10897664372842795,0.059418240455890704,0.05635116447883815,0.10650238106839706,0.009687803389605221,0.5913313773721818,0.36852310588671666,0.22535145875521304,-0.04103008963479227,-0.005373615928532391,-0.010696353321833474,0.009029236435261656,0.07939287721974597,-0.028542150150609815,-0.007475960786483285,-0.03148908983479684,-0.0018901459707938632,0.03734936197878026,-0.002228100602401754,-0.010288439285584337,-0.25556296178995375,-0.2166851264475729,0.06124895475645654,0.08418363957848148,0.022365020522824467,0.7231842989313644,0.4392692497881832,0.23707726075794452,-0.06868807827973643,0.09825813594519771,0.14025535299401193,0.04207522473414449,1.0,0.5825151562544706,0.3295754835395504,-0.057142134375776234,-0.06467084144448035,0.002544961809217163
C|Turtle Sys2 SPX500,0.2846103424979091,0.31375840658583143,0.32126403167918394,0.1702703936067049,0.007022136272058509,0.004981405294779943,-0.10218780490882455,-0.008806100407330405,0.27057611832556927,0.23070966231412798,0.27057611832556666,0.2705761183255672,0.3676785924440452,-0.18619757082298832,0.022157901983399623,0.03764490889235167,-0.07953507751290918,0.17420991643803654,0.24778770021379212,0.02261735598339833,-0.06845921971172421,-0.06933401252548045,-0.08224603711021203,-0.0585959160176758,-0.38972944688500516,-0.4868455987642653,-0.35108185916721346,0.04995464394989083,0.0935467811696261,0.09916531885158802,0.05693073697502825,0.428278498001421,0.6357815557278714,0.42500699223464194,-0.017449506940295893,0.004199895816053398,0.016067814962013146,0.014546763713010032,0.060269360434506744,0.06513544142225419,0.11374095844281246,-0.03013481137317013,0.03524616569125717,0.05506577919752432,-0.03858860084331767,-0.05545553190333403,-0.11592822487240902,-0.10415880244107553,0.09777283778822941,0.09426161423706357,0.031951835544138295,0.48887713873971966,0.7332234251901636,0.47980479112002633,-0.054144857263670805,0.1221757695257907,0.14788896317242364,0.07240286075387428,0.5825151562544706,1.0,0.5916445899552221,-0.05105951895348237,-0.13978582233955358,0.03172439452262296
C|Turtle Sys2 US30,0.14669487875818024,0.17332253270132966,0.19239574269562923,0.06835561552530577,-0.031935652340923486,-0.0029116938380260686,-0.07903178066563378,-0.09899750474575768,0.1476438021007619,0.13035842015534388,0.147643802100761,0.14764380210076136,0.2238046806240924,-0.06063006782896434,-0.015557587841438866,0.04968054034330519,-0.02119667301075423,0.07832278743883347,0.33372599004148296,0.024768831675825078,-0.0821185451327515,-0.06912673207959925,-0.055694786759954526,-0.059473185192373754,-0.24706418444037992,-0.42306142808666,-0.5329836072832516,0.05547592030015824,0.04673009361709681,0.04204905421461925,0.03818480320736669,0.2005579558028415,0.4366227492007595,0.5849860184671299,-0.014947909710405336,0.03333241339900908,0.025870131897936625,0.01855297418615395,0.05327449757235031,0.08241078597674999,0.14415131179310017,-0.016937427825495788,0.014610646231480638,0.013223576369948939,-0.05511236184484329,-0.06679119872380847,-0.022821417103245322,-0.034681767004452586,0.07552134179673084,0.08156032334969808,0.04210716819958086,0.29851529453727504,0.5092127217187234,0.7424672795018037,-0.04136512250987297,0.09926939392586875,0.08524923947982262,0.04275388427180969,0.3295754835395504,0.5916445899552221,1.0,-0.03271632889423079,-0.1986601870882251,-0.0010532526596027337
C|Turtle Sys2 XAUUSD,0.050844037651135945,0.02133824778934328,-0.002287485732714105,-0.010330407878623958,-0.013486557852535597,-0.12462891378894435,0.09697832269446614,0.013793952249401262,0.008394546369252557,0.0208592449206704,0.008394546369252924,0.0083945463692528,-0.03751003582857575,0.05338546260771323,-0.012085332241115016,0.05477105476598283,-0.05978244576630667,0.003936523663153069,0.05043755739186506,0.14416603847290949,0.2051769884119932,0.025596264293687346,0.001851640619400748,-0.08151804399563373,0.0529269379977383,0.023412227139313808,0.04241970976950903,-0.7244750459703542,-0.0034370176604695364,-0.007720554868494625,0.13670277962810015,-0.06842406049776463,-0.009976998208025084,-0.01897888047628848,0.7336377959117468,-0.0256700046256631,-0.03382127267023452,-0.02055285329446888,-0.03467386390814156,-0.046230298219585124,-0.032145211110918157,0.18807131567147253,0.009936063775158837,0.01186829646930243,-0.09635057043683998,-0.09723288299815061,0.0031728071964261377,0.0041587044491713035,-0.04397305413759122,-0.00346281496993507,0.05422857622198475,-0.05414626525447267,-0.012133258470846387,-0.010908297526934061,0.820583414250204,-0.03150669546651228,0.015171263013892981,0.0897119277051835,-0.057142134375776234,-0.05105951895348237,-0.03271632889423079,1.0,-0.025921619306550413,0.06776848972452951
D|Credit-spread FILTERED 1pct (SPY),0.2403311472365381,0.27598808337488645,0.21677116539482447,0.04383011772877978,-0.040999485240398856,-0.04079350095125038,0.021285759759382163,-0.005072159536267912,0.26353456359438765,0.1440498105885182,0.263534563594387,0.2635345635943875,0.19706809897749175,-0.2172715518223299,0.007141508574008065,-0.022967469926917033,-0.05305484017465169,-0.0009612339033083951,0.06549486204243357,-0.03308871279731189,0.10493915995498813,0.10492727865444444,0.08797315444315157,0.0821765831453687,0.35827714463112437,0.4610466853598864,0.4245303936331629,0.016050380200576343,-0.04740044292230669,-0.05022866621893073,-0.059861361389589446,-0.016976621369219683,-0.1588504739576404,-0.17620309025058006,-0.03918227236532987,-0.01866236346617688,-0.03415122412923684,-0.049114157667648616,-0.31080027924152814,-0.3267870980660913,-0.3512945113577223,-0.051247407775683124,0.0651785797513984,0.07202375528794042,0.0855637756897815,0.08395488279845742,0.07893526029625128,0.07264865735197157,-0.055769861167793276,-0.0615238116565465,-0.043546177327905146,-0.23805844535064577,-0.30821286429181943,-0.2598638752410453,-0.032645903428669305,-0.07234126584508126,-0.06458043176740094,-0.017137079572067667,-0.06467084144448035,-0.13978582233955358,-0.1986601870882251,-0.025921619306550413,1.0,0.06797678796548184
D|On-chain active-address surge H20 (BTCUSDT),0.09565653254776278,0.11966779885014599,0.09739960753293969,0.33951465575838774,-0.030745969918253936,,-0.003609749785385725,,0.0709552602532402,0.05632878446210767,0.07095526025323942,0.07095526025323987,0.08505176616243036,-0.06797114765066457,0.05715267339938953,0.00014379070000577609,,0.010170013027879904,,0.015268116144655999,,-0.06808054981958644,-0.03860592496488011,-0.018946738188104804,0.05420152157451044,0.08758797887707782,0.044944126027530125,-0.0673006040346526,0.18257168224500242,0.09974651817541903,-0.01967550349772458,0.012322990957773965,-0.014928872340281852,-0.046838530173882495,0.0459631031565175,-0.07790305297212508,-0.06555443855706189,0.025945336233672144,-0.0553500684161193,-0.07518326529009127,-0.06302885230840047,0.029423018906617082,0.4465830811798176,0.35929734734172164,-0.00504923401264008,0.01845440586739723,0.03178315329498975,0.031089739573995714,0.1492993993513031,0.11953498924277568,0.01305741457493675,-0.0059493551624840825,0.0017550142549219514,-0.006561588811896804,0.06996727998388332,0.18911495469209588,0.1146840601619261,0.029625997181198467,0.002544961809217163,0.03172439452262296,-0.0010532526596027337,0.06776848972452951,0.06797678796548184,1.0
