entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,target,stop,trigger
2017-04-25 14:00:00+00:00,2017-04-25 14:02:00+00:00,short,stop,20962.949,20975.0495,12.100500000000466,-1.0,0.3462665274162092,-1.3462665274162093,-0.013462665274162094,US30,range,sneaky,c3
2017-06-20 14:00:00+00:00,2017-06-20 14:44:00+00:00,short,stop,21504.6005,21526.3495,21.748999999999796,-1.0,0.21900414122488596,-1.219004141224886,-0.01219004141224886,US30,range,sneaky,c3
2017-06-23 14:00:00+00:00,2017-06-23 19:59:00+00:00,long,time,21368.5,21396.0,37.65049999999974,0.7304019866934088,0.13138597096984192,0.5990160157235669,0.005990160157235669,US30,range,sneaky,c3
2017-06-27 14:02:00+00:00,2017-06-27 17:37:00+00:00,long,stop,21397.0,21371.2005,25.79950000000099,-1.0,0.17638306943932344,-1.1763830694393234,-0.011763830694393233,US30,range,sneaky,c3
2017-07-31 14:01:00+00:00,2017-07-31 16:27:00+00:00,short,stop,21891.9,21915.15,23.25,-1.0,0.44367339784946236,-1.4436733978494622,-0.014436733978494622,US30,range,sneaky,c3
2017-08-08 14:01:00+00:00,2017-08-08 14:19:00+00:00,long,target,22110.5,22121.9,21.5,0.5302325581396026,0.21604267441860464,0.31418988372099793,0.0031418988372099795,US30,range,sneaky,c3
2017-09-20 14:00:00+00:00,2017-09-20 14:38:00+00:00,short,stop,22369.5995,22382.1,12.500499999998283,-1.0,0.3983757395704719,-1.398375739570472,-0.013983757395704718,US30,range,sneaky,c3
2017-09-27 14:00:00+00:00,2017-09-27 14:52:00+00:00,short,target,22339.999499999998,22277.9495,29.00050000000192,2.1396182824432395,0.1750280144307741,1.9645902680124654,0.019645902680124654,US30,range,sneaky,c3
2017-10-18 14:08:00+00:00,2017-10-18 14:42:00+00:00,short,stop,23103.4995,23115.5005,12.000999999996566,-1.0,0.39838117094420206,-1.398381170944202,-0.01398381170944202,US30,range,sneaky,c3
2017-10-24 14:00:00+00:00,2017-10-24 14:09:00+00:00,short,stop,23419.5,23445.5005,26.000499999998283,-1.0,0.1855207592161812,-1.1855207592161812,-0.011855207592161812,US30,range,sneaky,c3
2017-10-27 14:00:00+00:00,2017-10-27 19:59:00+00:00,long,time,23390.5005,23433.5,38.00049999999828,1.1315509006461404,0.12678037308720194,1.0047705275589385,0.010047705275589385,US30,range,sneaky,c3
2017-11-09 15:00:00+00:00,2017-11-09 16:45:00+00:00,long,stop,23452.5005,23409.0,43.50049999999828,-1.0,0.07320404437880314,-1.0732040443788031,-0.01073204044378803,US30,range,sneaky,c3
2017-11-15 15:07:00+00:00,2017-11-15 20:59:00+00:00,long,time,23280.5005,23275.5,38.000999999996566,-0.13158864240411397,0.08355655199863916,-0.21514519440275315,-0.0021514519440275315,US30,range,sneaky,c3
2017-11-17 15:03:00+00:00,2017-11-17 16:10:00+00:00,long,stop,23393.5005,23360.0,33.50049999999828,-1.0,0.09500089647916188,-1.0950008964791618,-0.010950008964791617,US30,range,sneaky,c3
2013-10-07 14:07:00+00:00,2013-10-07 19:59:00+00:00,long,stop,14963.92,14944.59,19.329999999999927,-1.0,0.10481785825142304,-1.104817858251423,-0.01104817858251423,US30,range,sneaky,session
2013-11-07 15:00:00+00:00,2013-11-07 18:36:00+00:00,short,target,15770.3835,15661.467499999999,31.099500000000262,3.5021784916156258,0.07128972901493533,3.4308887626006905,0.03430888762600691,US30,range,sneaky,session
2013-11-18 15:00:00+00:00,2013-11-18 16:02:00+00:00,short,stop,15994.041000000001,16017.796999999999,23.755999999997584,-1.0,0.04536170504294113,-1.0453617050429411,-0.01045361705042941,US30,range,sneaky,session
2013-12-23 15:02:00+00:00,2013-12-23 17:16:00+00:00,short,stop,16277.508,16309.075,31.567000000000917,-1.0,0.07713872144961287,-1.0771387214496129,-0.01077138721449613,US30,range,sneaky,session
2013-12-27 15:00:00+00:00,2013-12-27 20:59:00+00:00,short,time,16504.99,16482.466,9.828999999997905,2.291586122698754,0.11301499135214538,2.1785711313466085,0.021785711313466086,US30,range,sneaky,session
2014-01-02 15:43:00+00:00,2014-01-02 16:03:00+00:00,long,stop,16503.534,16479.4655,24.068500000001222,-1.0,0.09226705901904511,-1.092267059019045,-0.010922670590190451,US30,range,sneaky,session
2014-01-24 15:06:00+00:00,2014-01-24 15:17:00+00:00,long,stop,16109.542,16059.474999999999,50.06700000000092,-1.0,0.04396349351868416,-1.0439634935186841,-0.010439634935186841,US30,range,sneaky,session
