part,variant,window,thr,direction,H,insufficient,n,n_obs,net_sharpe,gross_sharpe,net_pf,cagr,total_return,ending_cap,max_dd,top_year,skew,ekurt,ev_mean,ev_win_rate,guard_ok,subA_sharpe,subB_sharpe,subA_end,subB_end,pct_in_btc,n_switch
1,level,90,1.5,short,5.0,False,150,600,-1.784049957167418,-0.742087438508576,0.7509318275205555,-0.21157772674849962,-0.8699389010421781,13006.109895782198,0.8834872899243078,,-0.22203537174345483,4.6552436252347995,-0.0050068722980539555,0.42,True,-1.7479048213329338,-1.8698531391309277,29882.745661171793,43523.81151067287,,
1,level,90,1.5,short,20.0,False,72,1368,-1.0722900122165613,-0.8640939862234802,0.8424310217126297,-0.3265519971255586,-0.9669078575362606,3309.214246373942,0.9821732778914563,,0.4331451647948683,7.052296936326185,-0.03268964761289492,0.4166666666666667,True,-1.0044087950841845,-1.2107344518618122,13787.596212664936,24001.386429740243,,
1,level,90,2.0,long,5.0,False,69,276,-0.11597628910734231,0.8115417589290411,0.9815982812809024,-0.025962136936564906,-0.20199221139071222,79800.77886092878,0.5883435064142593,18.094819178321895,0.49059935147562,3.9175048693436776,0.006162619555050153,0.6521739130434783,True,-0.59924253968741,0.6670792993414967,74165.77461597919,107597.84991679384,,
1,level,90,2.0,long,20.0,False,46,874,0.8664031273410452,1.0576332450933088,1.1479576761611476,0.10542273096876142,1.3722502681737994,237225.02681737993,0.7029836883507494,0.5857616912963319,0.0829231396935825,4.6887089104994875,0.042882283045077664,0.5869565217391305,True,0.9467203167953059,0.7668500047337623,176526.93129987532,134384.60923245398,,
1,level,90,2.0,short,5.0,False,69,276,-1.7300139863195585,-0.8115417589290411,0.7582136974645856,-0.1157666277063285,-0.651929165801087,34807.08341989131,0.7746878038751335,,-0.5396207335754928,3.9223710929139313,-0.006162619555050153,0.34782608695652173,True,-0.5556036788946447,-3.6671896222904032,74862.19617141865,46494.87351425066,,
1,level,90,2.0,short,20.0,False,46,874,-1.2473245481998472,-1.0576332450933088,0.8195557632278703,-0.2669345570574937,-0.9311825660049169,6881.7433995083065,0.9737822801945742,,-0.07464105352421585,4.694351829373083,-0.042882283045077664,0.41304347826086957,True,-1.169078920123387,-1.4462930373872758,19139.129084917957,35956.40830350673,,
1,level,180,1.0,long,5.0,False,230,920,0.10282338678010515,1.121545952338214,1.0169438634046806,-0.037437593685805126,-0.27980526650806525,72019.47334919347,0.7511493397362689,3.272448250587612,-0.4724822235519419,8.619231532832009,0.007764484711810335,0.5782608695652174,True,0.6800332805785507,-0.8655640117268827,135552.03449506348,53130.49975049725,,
1,level,180,1.0,long,20.0,False,90,1710,0.49953011249775764,0.7167565825168737,1.0843255019804066,0.06419713872598987,0.7081531846897224,170815.31846897225,0.8008615904775097,0.6402440399875656,-0.2750740743029358,7.284120432517366,0.02629031667748203,0.5,True,1.0166116273634958,-0.2268549430490294,297433.2752972011,57429.7943961684,,
1,level,180,1.0,short,5.0,False,230,920,-2.1355993175006525,-1.121545952338214,0.7047302786149757,-0.3577017143870441,-0.977813503356877,2218.649664312303,0.9813252077286424,,0.5266890637121066,8.896246706180513,-0.007764484711810335,0.4217391304347826,True,-1.903166798637476,-2.625338494715809,11374.502151613544,19505.466127126907,,
1,level,180,1.0,short,20.0,False,90,1710,-0.9330294246010109,-0.7167565825168737,0.8600414747726579,-0.34784213358208227,-0.9747365166169671,2526.3483383032885,0.9912308621254056,,0.29392797773580703,7.295087186830971,-0.02629031667748203,0.5,True,-1.260531184611805,-0.5058475832995726,6118.670567852664,41289.17074857173,,
1,level,180,1.5,long,5.0,False,140,560,0.36390058859792457,1.2462313102406424,1.0628960063279316,0.003536035538294069,0.030760452065618837,103076.04520656189,0.6673387948875332,1.9669419073178669,-0.9020359634478653,9.874512035702203,0.00934465652284969,0.6,True,0.5909184430056049,-0.10131564915423437,115848.03114759024,88975.22399430608,,
1,level,180,1.5,long,20.0,False,64,1216,1.0689493621776516,1.2692093644490032,1.1896863994318878,0.20224032990952057,3.8962468300597193,489624.68300597195,0.5850240297434179,0.5762445418801594,-0.42210889156878384,8.114079002158137,0.0459970392366598,0.65625,True,1.1073939802509973,1.0579543199985308,268053.66795873275,182659.19908298034,,
1,level,180,1.5,short,5.0,False,140,560,-2.124249516634613,-1.2462313102406424,0.701514463585691,-0.24767424950460137,-0.913069531009148,8693.046899085202,0.9362477517589555,,0.9669887795516715,10.10904210278969,-0.00934465652284969,0.4,True,-1.7471127526987926,-2.9618837551360597,24641.918764435577,35277.47567949712,,
1,level,180,1.5,short,20.0,False,64,1216,-1.4677549932480953,-1.2692093644490032,0.7879340835515914,-0.3583341680927927,-0.9782134852469716,2178.6514753028396,0.9863589530035234,,0.4310468504560354,8.114492390034009,-0.0459970392366598,0.34375,True,-1.3500972308692216,-1.7602870694207282,9732.069627071758,22386.31204654021,,
1,level,180,2.0,long,5.0,False,73,292,-0.09008940917537435,0.7912174491975265,0.9858967289001783,-0.024406264538361366,-0.19104662491560176,80895.33750843983,0.5332539280831448,,0.5731206508044955,3.83556080223848,0.005869076254643211,0.6164383561643836,True,0.06146732864586478,-0.43117432025697455,90016.39573288684,89867.33677772143,,
1,level,180,2.0,long,20.0,False,40,760,1.0832002983878255,1.2598756118697583,1.1871835288135835,0.13333491601048686,1.9420455111237938,294204.55111237935,0.5175688215337059,0.759106683678327,0.2562211160061166,4.751218517391207,0.05226847932220742,0.575,True,1.2163859898973264,0.8495472687070423,228723.85842616775,128628.71111775567,,
1,level,180,2.0,short,5.0,False,73,292,-1.6651095548225243,-0.7912174491975265,0.7689709760308373,-0.11413943221218215,-0.6465137364953999,35348.62635046001,0.6424096213338801,,-0.6066985207556663,3.755425684513786,-0.005869076254643211,0.3835616438356164,True,-1.1245450282564544,-2.8688544905137072,59320.49094607854,59589.23432139394,,
1,level,180,2.0,short,20.0,False,40,760,-1.4348047142016431,-1.2598756118697583,0.7961244533883955,-0.26634370757564474,-0.9307617770737137,6923.822292628637,0.9548335561154161,,-0.2459961467101203,4.732810012687828,-0.05226847932220742,0.425,True,-1.4321931095958274,-1.5580092604423377,14941.000312619446,46341.089269509284,,
2,accel,30,1.0,long,5.0,False,424,1696,-0.49112933805380465,0.5755611850349038,0.9255701994573321,-0.2354353650229103,-0.9019010073022147,9809.89926977853,0.9500227052720042,,0.033817678143613535,5.905667735841028,0.004119164497575878,0.5165094339622641,True,0.46987211502637094,-1.8752249054232004,117784.30002566097,8328.698534220019,,
